lon,lat,iso3c,city_country,city_port,population,IWI,gdp,wealth,port_locode,port_name,port_status,outflows,product,uj_orig,Lj_orig,Cj_orig,Dj_orig,PCj_orig,uj,Lj,Cj,Dj,PCj,Lj_1,Dj_1,Yj_1,Pj_1,Lj_2,Dj_2,Yj_2,Pj_2,Lj_3,Dj_3,Yj_3,Pj_3,Lj_4,Dj_4,Yj_4,Pj_4,Lj_5,Dj_5,Yj_5,Pj_5,Lj_6,Dj_6,Yj_6,Pj_6,Lj_7,Dj_7,Yj_7,Pj_7,Lj_8,Dj_8,Yj_8,Pj_8,Lj_9,Dj_9,Yj_9,Pj_9,Lj_10,Dj_10,Yj_10,Pj_10,Lj_11,Dj_11,Yj_11,Pj_11,Lj_12,Dj_12,Yj_12,Pj_12,Lj_13,Dj_13,Yj_13,Pj_13,Lj_14,Dj_14,Yj_14,Pj_14,Lj_15,Dj_15,Yj_15,Pj_15,Lj_16,Dj_16,Yj_16,Pj_16,Lj_17,Dj_17,Yj_17,Pj_17,Lj_18,Dj_18,Yj_18,Pj_18,Lj_19,Dj_19,Yj_19,Pj_19,Lj_20,Dj_20,Yj_20,Pj_20
8.781525,-0.719322,GAB,port-gentil - GAB,true,185.490928624373,69.2332287468298,6.17395678939021e8,1.28421358919131e7,GAPOG,Port Gentil,AI,148.5669,3,25.32359879032045,185.490928624373,13135.815375637174,13351.48175427087,0.25031629668718897,25.22717359848916,185.490928624373,13064.42012500529,13458.722036159726,0.2507258852305539,0.0,11.243945333181987,0.0,1.6189057603797492,0.0,13.239773161095098,0.0,1.5507700518453271,185.490928624373,12660.551746082172,12842.135891913094,0.25479231737693087,0.0,6.194079622648362,0.0,1.8939311413147861,0.0,62.882304557999014,0.0,1.029158266204391,0.0,0.4309567516679323,0.0,3.819273829441658,0.0,0.5718350284669186,0.0,3.5453184562652673,0.0,1.3356123795697628,0.0,2.835994158885939,0.0,0.9188337666116962,0.0,3.129346257704995,0.0,0.5118343862926678,0.0,3.6502618051876112,0.0,0.9639111867916649,0.0,3.0901525253591684,0.0,1.363092950834199,0.0,2.82083504754512,0.0,0.40525399153408853,0.0,3.881582259213111,0.0,0.29111569238858775,0.0,4.234620576274471,0.0,0.2669274190764363,0.0,4.332397548457744,0.0,0.6461697267711217,0.0,3.433111600721206,0.0,1.57775110749296,0.0,2.7143368164419215,0.0,0.23656907319497786,0.0,4.472260006443379,0.0,0.3100322017566946,0.0,4.165042654187308,0.0,0.4203729624505757,0.0,3.844347312803524
9.45433,0.392626,GAB,libreville - GAB,true,1114.6179205292,64.2533405221019,3.44308748000557e9,7.16179247997998e7,GALBV,Libreville,AI,414.22200003,5,24.02564393028619,1114.6179205292,73217.84973545412,73382.33853380411,0.2560248562197367,24.190869590404134,1114.6179205292,73938.22714244109,74167.5469109213,0.2552739558579092,0.0,31.183733106363295,0.0,1.9747074950967103,0.0,35.41484206760482,0.0,1.9096835402935401,0.0,99.41271011244596,0.0,1.4554562003820126,0.0,23.431484793784357,0.0,2.128963008347637,1114.6179205292,71449.08243817548,71617.9247997998,0.25779483283331456,0.0,2.626429094064804,0.0,3.786887131790249,0.0,3.5134810835650594,0.0,3.5077334757693825,0.0,8.602332501958264,0.0,2.7713419240985653,0.0,5.789354355473295,0.0,3.0757399237990826,0.0,3.1155241743732436,0.0,3.6204715462720274,0.0,5.788713260880409,0.0,3.075829561017779,0.0,5.921205061555326,0.0,3.057566657968868,0.0,2.3080892544942304,0.0,3.9178604399350347,0.0,1.6782965442646594,0.0,4.260551091529073,0.0,1.53943553296016,0.0,4.358490381474848,0.0,3.6657181926203433,0.0,3.4687966093645044,0.0,7.049946708792663,0.0,2.920350318510009,0.0,1.3651407622679048,0.0,4.498510542886572,0.0,1.7668998754258172,0.0,4.2032573164263365,0.0,2.35316140665663,0.0,3.8979715721371773
10.6900301,-1.61629,GAB,,false,0.0,23.1045476307667,0.0,0.0,,,,0.0,1,15.792494015571982,1.0e-6,3.607202294742869e-5,68.72478455684904,0.5219425959686216,4.463845520959957,1.0e-6,5.932721724329979e-6,78.31057934029063,0.5326639060956717,1.0e-6,12.729696496408737,2.3104547630766697e-5,0.8591825952497427,0.0,20.928797976258153,0.0,0.7538115309991066,0.0,5.089213035328057,0.0,1.093619818091852,0.0,2.228695651368625,0.0,1.3590478868537421,0.0,1.5242731615985774,0.0,1.5019402162382904,0.0,0.04795984346410932,0.0,3.732197174143103,0.0,0.06498796224905438,0.0,3.445398970950268,0.0,0.16543154372715693,0.0,2.6943490233131886,0.0,0.10833939058176797,0.0,3.0118316342103393,0.0,0.058091813532355666,0.0,3.5486245106221967,0.0,0.11991580159362696,0.0,2.9324326648254755,0.0,0.24817181721471487,0.0,2.421601935875824,0.0,0.04640684927539978,0.0,3.7646672945304855,0.0,0.03238164271287239,0.0,4.138603184734525,0.0,0.029544292082973985,0.0,4.239690311725514,0.0,0.07728931917366083,0.0,3.291753137777983,0.0,0.27967750383910556,0.0,2.3466240803702085,0.0,0.02601767641760974,0.0,4.383911713798927,0.0,0.0348938711891345,0.0,4.0580204837888765,0.0,0.04895560092561195,0.0,3.7120685859948703
9.8881998,0.40386,GAB,,false,0.0,24.3959108720963,0.0,0.0,,,,0.0,1,11.255636421600917,1.0e-6,2.2235928200600453e-5,75.71376624680742,0.7039402499124124,2.7733256223738683,1.0e-6,3.0057746489642365e-6,77.7566380849062,0.657662014225174,1.0e-6,4.581948460184281,2.4395910872096302e-5,1.385494063245732,0.0,6.464770171106889,0.0,1.265498989829803,0.0,1.7922571296147338,0.0,1.7737032289122583,0.0,2.871667530669932,0.0,1.5667641606857816,0.0,21.42412714468358,0.0,0.9232675650127622,0.0,0.12542050958477105,0.0,3.571385338116744,0.0,0.17771003653637518,0.0,3.2584382434222894,0.0,0.5871774971049777,0.0,2.379114882262084,0.0,0.3368479571293352,0.0,2.753751568683567,0.0,0.1533163489763269,0.0,3.3875374049882723,0.0,0.33228208485996974,0.0,2.7636592327704608,0.0,0.2729389816801398,0.0,2.9105097817946977,0.0,0.10677347473413593,0.0,3.7259139181672984,0.0,0.07452659538827922,0.0,4.095674980371471,0.0,0.06768019309316083,0.0,4.200863458840107,0.0,0.18490727436053556,0.0,3.2245722662165424,0.0,0.3751975303544987,0.0,2.6767148646079537,0.0,0.05925287775438415,0.0,4.350473257285215,0.0,0.0787130124345598,0.0,4.0371916300843065,0.0,0.10855591845920748,0.0,3.709716118336763
9.4839201,4.6536598,CMR,kumba - CMR,false,274.251248922742,53.2280580739407,7.01803549561477e8,1.45978614045104e7,,,,0.0,6,21.057498616663505,274.251248922742,14922.025214074758,15642.782555600814,0.2709104028047736,21.036638259247976,274.251248922742,14900.91209121881,15667.39278972318,0.27102549139251797,0.0,6.399568957961001,0.0,2.112572989314775,0.0,17.31598861137505,0.0,1.6257339206699497,0.0,0.43446322567126733,0.0,4.287776872633535,0.0,75.60860266659601,0.0,1.1030515359374808,0.0,0.537957733652493,0.0,4.053334119100403,274.251248922742,14261.395333427754,14597.861404510477,0.2778152729262507,0.0,73.71496301775001,0.0,1.110438818213801,0.0,1.654023909785731,0.0,3.016099441622221,0.0,2.4784724090594845,0.0,2.7115898284084774,0.0,15.380102297642008,0.0,1.6772544731233565,0.0,2.9068784669948697,0.0,2.60017279484402,0.0,0.3328982795895311,0.0,4.599007792565128,0.0,1.3726660584614847,0.0,3.167782564273837,0.0,1.1577190879046677,0.0,3.3129811905191717,0.0,1.0219672422942632,0.0,3.423522910744429,0.0,1.4783577519648778,0.0,3.106546259074753,0.0,0.4509452110726013,0.0,4.245967981761603,0.0,0.8250314928362058,0.0,3.6219136680460844,0.0,0.7877502981203104,0.0,3.666256265873837,0.0,0.6823192243046053,0.0,3.80753694753161
9.7191801,4.7216001,CMR,loum - CMR,false,146.202236536265,54.3337151641108,3.81900073911264e8,7.94371067631736e6,,,,0.0,4,20.096956126158133,146.202236536265,7441.607302242189,8469.53414069121,0.27638573410223055,20.073642066414145,146.202236536265,7429.2777208725065,8474.905866491481,0.2765232413858611,0.0,5.09561612377036,0.0,1.9469148196869943,0.0,25.426137950064255,0.0,1.2753832651396106,0.0,0.2692903922823441,0.0,4.220785070520383,146.202236536265,7570.942277039035,7943.710676317375,0.28485406058142054,0.0,0.3375538657251229,0.0,3.9771465754090847,0.0,29.0857194389349,0.0,1.2310408028172062,0.0,45.31385023861349,0.0,1.0954715200701888,0.0,1.1946937645713083,0.0,2.8518105154060645,0.0,1.9479313143232502,0.0,2.507539360617877,0.0,19.679238698814576,0.0,1.36434073878969,0.0,2.126555890928725,0.0,2.450307620363526,0.0,0.20378794043545134,0.0,4.541993395499989,0.0,0.7957191204027481,0.0,3.173709667433581,0.0,0.6106698714855217,0.0,3.4026561510563447,0.0,0.5379980738308036,0.0,3.5180218446736617,0.0,0.9490918694437471,0.0,3.0298621003009636,0.0,0.2792798153955034,0.0,4.180521143344155,0.0,0.43758853688707494,0.0,3.7145626440076707,0.0,0.4497167444549156,0.0,3.6879343465862116,0.0,0.39986085285479384,0.0,3.803751827570044
9.7883997,7.85706,NGA,,false,0.0,50.0506598617938,0.0,0.0,,,,0.0,1,12.367043025558257,1.0e-6,2.543770091404188e-5,80.79030698430199,0.6459115103210917,2.8954194147051595,1.0e-6,3.1965821623529035e-6,78.99643629664038,0.645141996502571,1.0e-6,2.067647084005985,5.00506598617938e-5,1.6826957513442649,0.0,2.5645407485186213,0.0,1.5899797748050732,0.0,0.05748423606305928,0.0,4.319766779478801,0.0,4.971604225268463,0.0,1.3357867751219359,0.0,0.07016112625252566,0.0,4.099062669544682,0.0,8.721573593200473,0.0,1.1521280324393697,0.0,2.2407107772332706,0.0,1.6474753163724014,0.0,0.1817167785275468,0.0,3.190963040982239,0.0,0.25065266290006893,0.0,2.932004185018357,0.0,14.718974828375343,0.0,1.0038978008547144,0.0,0.4965974109404625,0.0,2.4492016528737404,0.0,0.044954155104104276,0.0,4.608504644878395,0.0,0.3134970478150864,0.0,2.7643680419451364,0.0,0.28100375385519555,0.0,2.8451258349770487,0.0,0.23974655357910654,0.0,2.966530268504182,0.0,0.28596771789845865,0.0,2.8320452794136863,0.0,0.06277137418839038,0.0,4.2208923633319,0.0,0.1807295388168867,0.0,3.1955408701787156,0.0,0.15328169250839468,0.0,3.3371090125534573,0.0,0.12286105559046265,0.0,3.5371507457092686
9.704361,4.048275,CMR,douala - CMR,true,4139.03799484283,66.7423419366737,1.32808899844846e10,2.76249089140684e8,CMDLA,Douala,AI,1089.38780006,7,24.817107433267694,4139.03799484283,284773.1973049568,285233.7596959378,0.2524930935702544,24.839970913108324,4139.03799484283,285148.0649476492,285627.6643410697,0.2523934658085814,0.0,53.50979571888385,0.0,2.4152614721206396,0.0,158.58678044099736,0.0,1.8146688870257588,0.0,5.75181646861414,0.0,4.343765095832172,0.0,179.80457711350294,0.0,1.7556842111957256,0.0,7.08751109470507,0.0,4.111505498634085,0.0,160.5762721832254,0.0,1.8087250523224703,4139.03799484283,275942.1887046848,276249.0891406844,0.25469521272565604,0.0,22.22041060615376,0.0,3.043733177310083,0.0,33.49648942079998,0.0,2.732117774410373,0.0,71.9600399715083,0.0,2.234121346129929,0.0,32.13994818737621,0.0,2.762003251047599,0.0,4.430439042371638,0.0,4.6526185827364435,0.0,13.589688719174895,0.0,3.4641922973779793,0.0,11.194567230093046,0.0,3.6455282286620423,0.0,10.097310449862302,0.0,3.7458498085927534,0.0,16.12156356722289,0.0,3.311892975636295,0.0,5.921826029548408,0.0,4.3105949864924105,0.0,8.485879614486137,0.0,3.9212190905969293,0.0,8.577062900815621,0.0,3.910205666954328,0.0,7.84090607986215,0.0,4.003644250038001
10.10923,3.81478,CMR,edea - CMR,false,84.274,56.9610281399214,2.30779778365141e8,4.80033368546373e6,,,,0.0,2,19.535046373490268,84.274,4119.194374917688,4977.5074761042715,0.2797653084410318,19.43844970843836,84.274,4090.127316993061,4979.974341483137,0.28036025513499724,0.0,5.914891606696121,0.0,1.6501638051789231,84.274,4466.602477675174,4800.333685463736,0.28850318027958083,0.0,0.1924832516109018,0.0,4.064326725335042,0.0,28.049048042063536,0.0,1.0955693209986228,0.0,0.24862412281571372,0.0,3.799605661398321,0.0,3.5278428972417912,0.0,1.8905561122250443,0.0,24.82404082328685,0.0,1.1313558941704425,0.0,1.2864892320509373,0.0,2.465357238886561,0.0,2.753594564471619,0.0,2.0179378839114466,0.0,3.765923283849163,0.0,1.8583427878279994,0.0,2.291966007764042,0.0,2.1177726072788445,0.0,0.14120973522877386,0.0,4.409514797061165,0.0,0.4609397724734807,0.0,3.2298744921689484,0.0,0.33411530304789433,0.0,3.515291875080539,0.0,0.2943323278224218,0.0,3.634548302239739,0.0,0.67028697428817,0.0,2.9267916202577617,0.0,0.1985757807617226,0.0,4.031133762667766,0.0,0.24210927386178568,0.0,3.826248927023071,0.0,0.2681236624200021,0.0,3.724852530012418,0.0,0.2550758258706321,0.0,3.774075823569382
9.765828,1.863912,GNQ,bata - GNQ,true,375.069860900754,61.9964934126871,1.11790685137612e9,2.32530161606311e7,GQBSG,Bata,RQ,454.067,8,23.832320092718305,375.069860900754,24355.14217998961,24647.787094793886,0.2569128769968541,23.878462406984497,375.069860900754,24422.53377831117,24731.8460309167,0.2566999869502962,0.0,45.5274902560025,0.0,1.3463506021266136,0.0,36.33871080506602,0.0,1.428638766462881,0.0,1.3971974999711931,0.0,3.3675980825351264,0.0,22.48133623757927,0.0,1.6210758057735895,0.0,2.17024250243833,0.0,2.9991016310157934,0.0,2.9984371345186216,0.0,2.7545288062581723,0.0,6.0432160455653365,0.0,2.290599251003007,375.069860900754,23077.381686684712,23253.016160631065,0.2614201170118613,0.0,56.50370723475719,0.0,1.2719589852798747,0.0,3.7081813491204576,0.0,2.604754441989693,0.0,6.934667035459958,0.0,2.2091411136061554,0.0,0.8472025971637361,0.0,3.841463473208677,0.0,1.29956826447639,0.0,3.432407637725041,0.0,0.9117030026362024,0.0,3.7679999663037664,0.0,0.8150393820087247,0.0,3.880789139063936,0.0,2.496716018995976,0.0,2.8905145570689155,0.0,1.3049486680392433,0.0,3.428677735239786,0.0,0.6900581230232709,0.0,4.054567172589968,0.0,0.8545968644820011,0.0,3.832688695323944,0.0,1.0737313596156886,0.0,3.609238323939166
