from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,upgrade_cat,ug_cost_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20
10,GNQ,12,GNQ,138912.98681351,177.5555,1.6233333333333335,109.377104722793,109.377104722793,97.4,0.0,0.0,97.4,97.4,37873.453125,56312.3125,50.4294961554627,532429.468445389,Nothing,0.0,0.0,109.3771047227926,109.37722242576643,24.73552482896168,14.910040341363556,3.181053015421398,10.843129488316356,4.4568742034804885,2.9046385070192255,4.290479511514745,45.909104942253244,14.882399586219302,1.5417689317915941,1.6555811936159772,1.9475253369279262,0.24646504836185246,0.022714420142459252,0.007749093427021737,0.8421942818193133,2.2333043745723953,0.004099423194196127,0.24945537649786378,0.5551572214388761
7,NGA,13,CMR,273548.991091695,374.774,5.61,66.8046345811052,100.0,224.8644,1944.0346875,7592.57175,7929.17175,7817.43615,109980.4453125,849380.3125,350.345102248004,712449.509362697,Mixed Works,383535.319206918,143.7390657204535,66.80463458110516,66.80470647095977,1.1098491697377881,1.3215193267407015,0.06600737630889673,0.012472301139203366,0.08994031987001193,12.360505051656439,1.8415498969835244,0.15440972748222034,0.12956974952650024,25.943724585523082,0.9595618590193142,0.03924289246366633,0.3610965975403105,2.0512933376997076,2.1808263577519136,0.1698266243405781,0.0418603444668637,2.0450055682425363,0.40809870909715,0.13989930128882644
7,NGA,14,NGA,203949.567615022,212.4305,2.2115277777777833,96.0559944734033,100.0,127.4583,0.0,0.0,132.691666666667,127.4583,14299.5947265625,290015.03125,199.537045996526,531782.746447284,Resurfacing,125855.249992524,26.73549368353687,96.055994473403,96.05609784125346,3.7378603146260003,2.6251968691433483,0.0731268909242168,0.1796324059409035,0.13455706278132645,15.317849500687895,9.194146730945079,1.3427204730868159,2.0253411409289503,9.436693430769955,0.20940752696808426,0.017500903914900886,3.926639724702866,6.7177708485506,6.646978908002591,1.5081919629277896,0.009784611016021412,5.918045595149819,2.748168061285351,1.7149220243602374
4,GAB,15,GAB,93089.062575943,110.264,1.1472222222222217,96.1138983050848,100.0,66.1584,0.0,0.0,68.8333333333333,66.1584,11812.4912109375,2285.75756835938,3.35632725241513,375331.552400265,Resurfacing,89297.0856621316,9.84625385344928,96.11389830508479,96.11400173524676,6.630040264566828,16.118442222642688,0.3306543437390458,1.9373724261937386,14.217465430384337,0.3038122637283071,0.4174954534842443,1.3745151237237165,0.8999190015405754,0.2649520376958068,0.1242657232135374,2.507972184717635,0.10450285935416584,0.035913824503834756,0.04217579905194869,0.06411372670726537,2.2436669980170123,0.04838685435036851,0.1548252550644176,0.37887970889344935
4,GAB,16,GNQ,121680.637572625,163.108,1.8341666666666667,88.9275783734666,100.0,97.8648,1632.1875,5862.0,5972.05,5959.8648,51362.203125,7025.6806640625,7.62115710417413,474470.442467594,Resurfacing,112291.338050664,18.315615566767704,88.9275783734666,95.53917232305935,6.194596985121919,0.009903936315518438,9.573516847882575,9.335255657510059,19.12063583196528,1.8123301909503169,2.436733407959708,6.417216044841599,4.2955252021480534,2.0376653779381786,3.320092230991606,1.7994693272562186,1.0923576440486724,0.8423426747258234,0.7609353469746646,1.8850066569428026,0.3116333148029687,0.6563964646828416,0.7360706723118767,0.753998067914117
11,CMR,17,CMR,60546.01155595,67.55,0.7063888888888883,95.6272119543846,100.0,40.53,0.0,0.0,42.3833333333333,40.53,20073.775390625,43513.72265625,102.687996173472,523674.300445386,Resurfacing,123936.251105408,8.371893762170311,95.62721195438466,95.6273847106525,0.1396212906079611,10.36240516183267,1.9644815787430707,3.0300632445071805,2.606729089470376,5.178028458116947,9.510524593847444,18.463124272591305,40.245251760091705,3.9592371528411565,0.3011778143254263,1.2599058668142058,0.22803484245095682,0.4448236872216733,0.42869252443635664,0.017428305496999353,1.3181221018006735,0.37026674773670537,0.061711065321622384,0.02530348590535509
11,CMR,18,CMR,72413.2347656506,86.186,1.0022222222222217,85.9949002217295,100.0,51.7116,0.0,0.0,60.1333333333333,51.7116,15919.9296875,39849.27734375,75.6023748645901,496366.405460292,Resurfacing,117473.382625602,10.124560954970134,85.99490022172954,95.53914412590896,3.2290178221660017,8.844782275439849,0.27100170538488866,3.3900344409455383,0.41469922280355714,0.24939831472598006,0.45758635488557275,10.94400631250555,34.37224679049414,0.6803918390599144,3.665780955945885,0.1078750171620505,0.49515244612101683,0.20455862511950682,0.16378634128344652,1.0197135906586094,0.0387432507467558,0.12979922571535418,0.3160724462817156,0.2302512361626847
9,CMR,19,CMR,46338.1676623705,52.3855,0.5470833333333334,95.7541507996954,100.0,31.4313,0.0,0.0,32.825,31.4313,15180.203125,23166.201171875,67.0606729186673,488605.49095023,Resurfacing,115636.632858221,6.057682830594335,95.75415079969535,95.75426929417333,24.227116540072448,26.65205204247823,0.4486183634251016,0.001958498152458058,0.45766205918250125,11.45633280315553,26.709727872168653,2.2865950131794546,6.0792387708240305,0.3639052274095446,17.880995397566227,0.4764738943825316,2.0839136710753436,0.689742953192101,0.46997262403317824,4.721033043418805,0.8820488519369174,0.31004426766080356,1.1718601723780993,1.3011577510039962
9,CMR,17,CMR,42145.0291938376,48.3125,0.5040277777777783,95.8528520253513,100.0,28.9875,0.0,0.0,30.2416666666667,28.9875,15599.9248046875,29244.154296875,93.1957362178937,562533.774329973,Resurfacing,133132.993258093,6.431987736781617,95.85285202535124,95.85296298244097,0.6739452058901128,27.38513349714824,3.155499030422149,5.398476366556642,4.065079611609139,9.499633108926451,18.134028634250598,19.92464608426001,33.74299500030801,6.335615461584458,1.0314037198206336,2.2005872812142995,0.2822521134158237,0.5964477233042974,0.5934919314090995,0.7148687706425756,2.6139717471936725,0.5200161951439479,0.02511328754562023,0.491892918234579
17,CMR,18,CMR,83511.9872864588,111.033,1.5622222222222217,71.0737553342817,100.0,66.6198,0.0,0.0,93.7333333333333,66.6198,24956.328125,20063.806640625,32.2218775514445,487968.278050938,Mixed Works,262689.589684088,29.167213211393346,71.07375533428167,71.07383181822578,2.1536757606576296,0.7359517963045444,1.2337903026690065,0.0686059394959869,1.5174681942342596,3.9832559573302664,7.317757502158226,2.44438412598325,1.5766514915553467,1.9845082908036826,1.8495636577485575,0.9696147818972428,0.01612625967965919,0.10227687882216129,0.12111788025825766,0.8650613149789423,1.338240637627751,0.11368150010424853,0.0791750077940977,0.5131792614052253
15,GAB,20,GAB,53513.929726324,75.2295,0.8737499999999999,86.0995708154507,100.0,45.1377,0.0,0.0,52.425,45.1377,6361.287109375,7616.107421875,18.5779189918804,395944.584702673,Resurfacing,93706.8850462989,7.049522108590544,86.09957081545065,95.53914583578143,2.2361767849381127,25.543488624221858,8.375167779469937,1.9996781826979853,2.3710568946960766,0.401081971265684,0.5325720734846932,1.353073259843477,0.9250103798763586,0.4505810838169482,0.8001941181296008,1.651108145904305,0.3615160757246768,0.2476816269376096,0.23009229462155387,0.5552063608470078,0.17506303150633437,0.2061326927165868,0.28298401631955844,0.3769678106127012
3,GAB,20,GAB,113544.703238711,137.911,1.6148611111111115,85.4011524898942,100.0,82.7466,0.0,0.0,96.8916666666667,82.7466,16393.54296875,8647.2919921875,9.88784491165496,421997.283737615,Resurfacing,99872.6904845687,13.773542617417354,85.40115248989419,86.42735054916005,4.587258432367598,24.623880908933614,11.096946443281311,0.5419221955222385,0.01901339881839805,0.3251934751978516,0.42874110825281647,1.0748793196397508,0.7465925840195279,0.35763540095176266,0.6035013615626377,1.9442547934336645,0.2881901281769956,0.1972776975495523,0.1840828309394019,0.430750096975026,0.5365649018782983,0.1659082184150951,0.22832295140433376,0.30033897845074775
15,GAB,21,GAB,63663.8644098679,94.4765,1.086805555555555,86.9304536741214,100.0,56.6859,0.0,0.0,65.2083333333333,56.6859,35103.828125,4154.90869140625,8.51330064269396,457098.235082539,Resurfacing,108179.915636201,10.220459799603544,86.93045367412145,86.93054722178795,10.5388910698735,2.4232047233008926,7.7685363437787815,4.510827612336921,11.298296827755394,0.11163280392759936,0.13491336737812465,0.034438878714337144,0.06001831801975268,0.20329800546997334,0.714307245932886,0.9027127173725579,0.4798665001642975,0.2930313213693816,0.2808679900208029,0.6431761842514847,2.1310951378539635,0.26202215326971184,0.44806678891098956,0.7703355963421296
13,CMR,22,CMR,90603.9962545735,111.6525,1.3338888888888885,83.7044981257809,100.0,66.9915,0.0,0.0,80.0333333333333,66.9915,69477.234375,135699.0,204.401479461329,644171.132887477,Resurfacing,152453.834783369,17.02185178815011,83.70449812578096,95.53910671047714,52.49045026417727,5.967872403923352,1.0091405183793059,9.08026124260283,1.2184945371047233,6.967291435786185,1.7208685974946343,1.6011636054060563,1.4911049303370563,49.15480514208097,12.665553028308938,0.7935008151660943,0.7096566382018709,0.054702158881903475,0.20626221692122462,5.291273109828189,1.076002372059319,0.29887846172690025,0.4050107144444664,0.9322857571991274
13,CMR,23,CMR,65998.8493760484,79.3995,1.0502777777777783,75.5985718064004,100.0,47.6397,0.0,0.0,63.0166666666667,47.6397,77298.7578125,232137.921875,476.197453650661,700936.853696371,Mixed Works,377337.672906545,29.960422559943222,75.59857180640039,95.5389742941062,11.957696086549541,6.409567055431055,0.0485363046688332,49.73931538697281,0.030198341372098873,5.585377015841545,6.275349219478492,0.6745849923390448,1.308898119459382,49.6590167125599,1.0807581074810926,0.07083568946543847,7.079950847233877,3.6088029132663126,2.882134009863622,3.660782552449697,0.16727188583567054,2.0935250203055795,3.4646322648840258,2.4366085862478726
19,CMR,24,CMR,73399.3641500062,95.314,1.3233333333333335,72.0256926952141,100.0,57.1884,0.0,0.0,79.4,57.1884,17043.71484375,9797.6982421875,17.5438099414095,443601.980482443,Mixed Works,238805.732826381,22.761529618613675,72.02569269521409,95.53844256254598,10.437422168605526,11.242183818936056,0.46594592304179405,4.358649325219018,0.628589586244162,1.573166199631739,8.175656622381805,2.2185773994190527,4.479705851795535,8.564448510006063,0.3689182036713247,0.29269906804753737,2.1815341947266464,0.9884738968199773,0.7966641836514752,2.642490982398766,0.27102904695982927,0.6139912234629907,1.203547566444453,0.8768670736166169
19,CMR,25,CMR,33369.7238240628,36.363,0.4058333333333334,89.6008213552361,100.0,21.8178,0.0,0.0,24.35,21.8178,16066.7177734375,12427.5810546875,50.8776090583237,536618.698698801,Resurfacing,126999.758692049,4.618092225318978,89.60082135523614,95.5392030313285,22.998890510107596,4.788481879977526,0.9421773964696707,0.7054512992577278,1.1219931209093101,9.637345418070284,17.77364168244059,0.06034589268631771,1.3826960025684099,7.584144140231475,19.545572151921565,0.7892752769784747,0.017024623266968693,0.2486123062688828,0.28377599242411533,2.220246860918452,1.1825028325611044,0.2697603551925952,0.010434988957365006,0.4641645301884378
18,CMR,26,CMR,31531.8982468114,36.24,0.4213888888888883,86.0013183915623,100.0,21.744,0.0,0.0,25.2833333333333,21.744,28999.26171875,5234.18115234375,22.7403826868503,538994.253329007,Resurfacing,127561.973287865,4.622845911952227,86.00131839156242,95.53914423075457,6.230644261717717,12.818317156478209,0.9840610118740902,4.271335148518349,1.1328060186263842,3.629191562638619,6.5663883352844366,7.881731008079805,26.9395848292903,1.1706893056384418,5.811771781030472,0.8758371581965416,0.5433051615309263,0.12363695514855716,0.06153371187451918,1.9516796826665972,1.320664627910956,0.031743405163234505,0.414872976610422,0.7658083136669467
3,GAB,27,GAB,114546.589958231,127.0745,1.3858333333333335,91.6953698135899,100.0,76.2447,0.0,0.0,83.15,76.2447,12657.7900390625,10736.2177734375,12.9056850512521,417698.727872885,Resurfacing,98855.3655965828,12.56199615550296,91.69536981358989,95.53915154607316,22.942046713396724,1.2443270824351156,19.30151963199228,7.486632345765844,9.819007741198059,0.15909436577650293,0.20920601690664453,0.632951039684302,0.4408686895208226,0.12955890893500077,0.05804754260800056,5.3721049488533845,0.003695871206108,0.0010464424654447577,0.00035767588357389396,0.0002529384458336909,3.443938296164929,2.0521715435240936e-5,0.01650205690980017,0.07195378168720494
16,GNQ,28,GAB,51528.5227973787,70.7875,0.823194444444445,85.9912265901805,100.0,42.4725,1632.1875,5862.0,5911.39166666667,5904.4725,11068.06640625,6503.1181640625,16.5651763197879,419269.168753364,Resurfacing,99227.0366049624,7.024033853673775,85.99122659018046,85.99131912712518,9.8124080665009,0.011542980295258637,2.5890771826649632,6.425090557048634,7.612058824997473,0.08586518945991219,0.14585642778402058,1.4904618502514158,0.7376578395533014,0.02004500700453385,0.21702436880493256,0.5293020723191902,0.3978934000279562,0.24443525174967576,0.22964027683584134,0.6645037154567514,1.4093082803877808,0.21250170083084782,0.32287447873914354,0.4282363947560428
16,GNQ,29,GNQ,89539.8336366321,215.772,2.5151388888888833,85.7892981390469,100.0,129.4632,0.0,0.0,150.908333333333,129.4632,8298.6337890625,37900.828125,30.4847633626536,425626.031619389,Resurfacing,100731.494149922,21.735035955716967,85.78929813904708,85.7893904586924,0.5719817564217169,1.589173098670821,6.8431813826311325,6.048735157649569,11.083945967955781,1.9362654919749631,2.6403035288063283,8.197202861112197,5.166282506207946,2.1060039701371878,3.2260987135639425,2.282357738005412,0.7248563523084256,0.6182618953475774,0.5496150089641479,1.2787210262599087,1.6458764507377686,0.45963000721078606,0.4345586408636579,0.35526893520584635
22,CMR,24,CMR,36435.6511599951,46.341,0.5651388888888884,81.9993118702384,100.0,27.8046,0.0,0.0,33.9083333333333,27.8046,32411.6953125,9490.16015625,33.4455939760562,563795.776806609,Resurfacing,133431.667177564,6.183356888675493,81.99931187023846,95.5390788549839,8.601172697029288,8.833812813713438,0.8823897197647774,0.8732769012385967,1.106875630207948,0.9184111823539282,2.8194473012626626,2.0766151532188104,2.89500389111843,19.154315011621424,7.237675512234185,0.6492855556938778,1.249716853351438,0.7973574449881138,0.7037831107834566,0.05108921870228374,0.7923579749230104,0.5830332689421659,0.6225781070000862,0.16210484651652368
24,CMR,30,CMR,29872.8344986851,41.39,0.5047222222222216,82.0055035773253,100.0,24.834,0.0,0.0,30.2833333333333,24.834,24805.96875,4745.06298828125,19.5394823688907,522514.198417107,Resurfacing,123661.693625382,5.118357499154561,82.00550357732536,95.53907895613008,10.88017749969271,2.0427583473919744,0.42045825055545205,4.788750867636804,0.48338513934756594,2.461495917056067,5.298147426379687,0.126257672628285,1.5618765191683701,10.393021552693813,7.037313628532014,0.35957141808742343,0.9472354451700178,0.19996039583260383,0.10033286713392538,2.620073132790772,0.5256822936693389,0.03679208978169181,0.588449593889291,0.721706066941915
25,CMR,31,CMR,12330.1549655013,15.648,0.19083333333333333,81.9982532751092,100.0,9.3888,0.0,0.0,11.45,9.3888,25045.1640625,8428.8740234375,79.8913099077746,587759.653161602,Resurfacing,139103.117914912,2.1766855891325427,81.99825327510918,95.53907883769097,10.328166795796546,8.869300251717805,1.6162904354433127,10.76994460808991,2.126162078385401,0.10234642106956815,2.2659875433528986,4.969660679802877,4.611359766131874,9.083009090688304,5.59497491011753,1.098124046654549,3.2554173120701795,2.2015184155585827,1.8678072775569337,4.166570649972335,1.2466034762237335,1.451054694547533,1.4489833110446395,0.7832275179201046
25,CMR,32,CMR,113733.991995414,165.89,2.0259722222222165,81.8816754644547,100.0,99.534,0.0,0.0,121.558333333333,99.534,22629.845703125,64757.8125,66.09516570227,511963.970690644,Resurfacing,121164.806396785,20.100029733162664,81.88167546445487,95.53907693330521,22.139531840704926,38.13748807239186,3.6383474122538355,1.6293836128105723,4.774025859979351,1.8391008560955737,2.2759771088049945,11.215172104732138,11.22437800462142,6.456706891508038,11.168285875260535,2.452805420170004,1.2513585516552874,0.9458276298968069,0.7935538789914369,0.13302021792536542,2.860681234842668,0.5975347101136859,0.37525366000158755,0.2386807508733806
25,CMR,33,CMR,76739.3701543113,95.446,1.0491666666666668,90.9731532962669,100.0,57.2676,0.0,0.0,62.95,57.2676,50219.390625,2.201564e6,3725.38492907056,792634.335781965,Resurfacing,181179.758531769,17.292883232823222,90.97315329626686,95.53922544939749,44.32866272728192,26.37881788462793,1.0171847425964688,7.6930859666669456,1.443453295550875,7.6183627010644015,12.662647987880705,5.909796229420534,7.637620779250087,9.55088225783288,46.54038614553813,0.5204227079344353,1.8573130915893514,1.4071374207694962,1.2749698689908817,1.4478449892326803,0.36390306056795174,1.0567460655753342,0.975045247563126,0.4690777407310133
26,CMR,34,CMR,34738.0376171733,55.98,0.9191666666666667,60.9029918404352,100.0,33.588,0.0,0.0,55.15,33.588,31001.048828125,6259.7666015625,18.6241835031447,478918.15988724,Mixed Works,257817.609405964,14.432629774545862,60.90299184043517,60.90315276606684,1.76245693497693,4.488004992438052,1.4513820334105143,1.0055371773080213,1.8470976874075373,2.1378835954611346,3.3869821403535245,0.054951057152217125,8.020216094199851,1.0740723295727048,0.09052452023356194,1.0941448319055427,0.0007816841376265418,0.024863556696160468,0.03143159775103609,0.17826769781904245,1.4195355582938298,0.02920067303040043,0.027217352156265227,0.32185502316546427
26,CMR,32,CMR,36810.6687554752,46.566,0.5413888888888884,86.0121087737301,100.0,27.9396,0.0,0.0,32.4833333333333,27.9396,46474.56640625,20150.45703125,71.5707700189777,627208.354819251,Resurfacing,148439.310640556,6.912224939288132,86.0121087737302,95.53914440702354,5.248494961548242,20.601779682517602,0.456275368425613,4.052513692957421,0.6984352302207589,1.4581955880881048,3.1092582209045774,7.70628653657213,18.666535174833303,0.04739142074967786,5.946882667033304,0.21109249571369915,0.5588855517752587,0.15894002883783787,0.1020919686070779,1.8112780479722392,0.08771577101726451,0.06845010927249447,0.39750369718654577,0.4554575731385762
22,CMR,35,CMR,44010.023061906,59.047,0.7126388888888883,82.8568310270902,100.0,35.4282,0.0,0.0,42.7583333333333,35.4282,36317.41796875,31528.994140625,87.04482132232,554526.714349537,Resurfacing,131237.989062724,7.749209540186663,82.85683102709031,95.53909286320089,18.456073348602512,0.07080963729223956,0.18332256199298014,36.020512496544164,0.18258717639055358,5.545882411360515,3.8466383569658373,0.27045490649457077,1.1181790952135549,22.896771042254397,7.007888916459271,0.18684528605704054,2.21658440233896,0.8854906084349329,0.6169951952282211,5.784270475674708,0.3451190361593055,0.37681568813264615,1.1470667574732916,1.2020102268463897
30,CMR,31,CMR,37661.737306879,49.4455,0.603055555555555,81.9916167664671,100.0,29.6673,0.0,0.0,36.1833333333333,29.6673,70623.2734375,9626.8740234375,32.8257098837782,618074.712398343,Resurfacing,146277.681934274,7.232773122081146,81.99161676646715,95.53907872927863,9.349954233114524,1.4366856521715259,1.1070844800587283,10.763808139600965,1.411640796551624,1.8407561838426187,1.4085025018237336,2.544264863171118,1.555315610831555,9.989432426740285,10.614972765494429,0.8092688413150325,2.343121876178209,1.7734950717887428,1.5467633071398108,0.043908462984674344,0.9748423894680017,1.2275566562141873,0.9732691623984226,0.09617770697757551
31,CMR,36,CMR,71675.5481759507,95.2405,1.1908333333333334,79.9780265920224,100.0,57.1443,0.0,0.0,71.45,57.1443,71059.5625,20919.390625,38.0637401451378,560924.399205255,Mixed Works,301964.301572162,28.759231063883494,79.97802659202239,79.97811265803772,10.780479549174718,6.998069649859783,0.5036919320480114,1.0355731770513608,0.7073795516338718,1.711153029102417,3.6278625814384746,2.403489273624209,3.0277042717865768,0.8180283736700733,5.6401181027968565,0.2848363167252261,0.9300383444837058,0.4381241507336482,0.329574847598594,4.252469039135421,0.26576956577963734,0.23022708611594092,0.4846913199537886,0.6958772644791196
23,CMR,37,NGA,91163.3536663715,154.393,2.18055555555555,70.8044331210191,100.0,92.6358,1944.0346875,7592.57175,7723.40508333333,7685.20755,133257.21875,68921.71875,90.8203365990975,650461.426514545,Mixed Works,350165.06794033,54.06303533451137,70.80443312101929,70.80450931514017,5.049334810821272,5.886255952786589,0.015437971971643087,14.745260235250129,0.03340136242152011,0.8335451173725237,1.6282826652433184,0.35750480864249423,0.731607992038197,8.97942517036196,0.09081241489184089,0.0007536972076857503,3.5216452844448116,3.581261124219806,3.1242188028027065,1.0964929040278935,0.017623669184753724,2.3761215368216893,1.796807816240506,1.1046899620063169
23,CMR,38,CMR,70773.2942431549,81.376,0.9469444444444449,85.9353476092696,100.0,48.8256,0.0,0.0,56.8166666666667,48.8256,68987.7265625,71935.7734375,145.684118637921,625466.474571961,Resurfacing,148027.065648697,12.045850494228366,85.93534760926954,95.5391431530725,40.43395747549635,8.835376582608218,0.22244666118690107,22.049826876843845,0.25666600857943006,3.0109280777394165,2.8927268323288735,0.12794813389076898,0.0002815509119122321,13.930291568670535,3.263366163138744,0.19463176403725108,4.709674170004906,0.6838555963992029,0.2963349715395904,3.747351484745142,0.32481273285291445,0.11402825313956587,2.123013097568558,1.6972572573783697
