from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,upgrade_cat,ug_cost_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20
1,GAB,3,GAB,234443.888792812,375.6815,6.65680555555555,56.4357028104071,100.0,225.4089,0.0,0.0,399.408333333333,225.4089,10310.5732421875,22364.046875,9.4520332711395,397772.593564483,Upgrade,336780.795884595,126.5223145691185,56.43570281040711,56.43576356038811,1.647580611485935,2.4872316816581552,51.04675026082236,0.36112686034285857,0.10865653333576503,0.012842413885803733,0.018676741669007405,0.03845556890732979,0.03648849575873694,0.013942716066192433,0.02313781059628781,0.08767049557323074,0.006508805599316863,0.004159398299930649,0.0034798846425387574,0.014114970248756496,0.03559160896508584,0.0025667766875481623,0.0027782996003090136,0.00492287328774526
2,GAB,4,GAB,48259.2005854514,57.539,1.1665277777777783,49.3250148827242,100.0,34.5234,0.0,0.0,69.9916666666667,34.5234,25234.94140625,355568.15625,1026.0552244142,654085.620701547,Upgrade,553792.492193977,31.86466620834924,49.32501488272411,87.90923972179483,4.916943433849425,6.420782427922182,0.9058778889380376,4.232114569311881,64.58682268077702,0.35549352006980456,0.5707907939155196,1.5386785962438876,1.4180891960206317,0.3860918433680553,0.6765602799176759,0.4254209141455573,0.14640894730630502,0.09194063691816051,0.07588542337943785,0.34239539721441803,0.338039194987671,0.05476615745653764,0.05778307487735542,0.09412522671382029
5,CMR,6,CMR,27144.7026991107,35.682,0.42694444444444496,83.5752765126871,100.0,21.4092,0.0,0.0,25.6166666666667,21.4092,87975.0078125,45126.58203125,206.885917857105,740490.506163646,Resurfacing,175249.419792063,6.253249797020392,83.57527651268695,87.91032184827769,2.755194965907248,7.28042748668146,0.6216413714076963,49.923175012569466,0.8554724892188066,61.80514474773595,0.095528687691018,2.8267213491632166,3.7693174045851663,6.789464187882947,2.357649768833906,0.5673137776711588,0.09600525251472167,1.06596057380223,1.0200427152928506,0.6341793430728775,0.5682378273465092,0.9135275446839733,0.05051275040535229,0.13146609353541933
5,CMR,7,NGA,357788.364718077,493.932,5.77819444444445,85.4820661971493,100.0,296.3592,1944.0346875,7592.57175,7939.26341666667,7888.93095,27761.794921875,1.015322375e6,297.154516514323,595593.674128547,Resurfacing,140957.169543756,69.6232566670865,85.48206619714917,85.482158213969,0.627233907628868,2.1901099342177974,2.012144152465282,4.909415170057384,2.7686838596832986,33.4203120821757,16.360164780363615,6.7508205423965135,7.50681114626826,6.404494764210914,2.6237527951117263,1.8147179690663093,1.2115981154817073,2.7720076619354215,2.5446991682001507,0.2143784436155558,1.74896030035349,2.1540716775641533,0.3917501067370688,0.1685695170147575
5,CMR,8,CMR,71615.5844900317,106.2785,1.6123611111111118,65.9148247049703,100.0,63.7671,0.0,0.0,96.7416666666667,63.7671,21207.6171875,1.095948375e6,1727.77423636841,669569.452880411,Mixed Works,360451.555467287,38.30825063773006,65.91482470497024,87.90976387173413,0.5056668916027534,5.004531510595701,1.5065999499939047,2.1001321671014463,2.117522441195259,55.8331812934882,70.8987980264535,5.882993414198986,6.716065778122413,2.495667623279544,1.9849297433634983,1.3492488366810358,0.6475617814077594,1.3683882802482112,1.2666376771168382,0.2628559267309144,1.2929086568827484,1.0771592096402236,0.21368141555977094,0.15423183198902268
8,CMR,9,CMR,51877.9666250696,64.862,0.895694444444445,72.4153202046829,100.0,38.9172,0.0,0.0,53.7416666666667,38.9172,4752.40625,1.1404265e6,2870.9366368129,584229.311973549,Mixed Works,314510.11294576,20.399754945887885,72.41532020468284,87.90996925289028,10.949481203684272,49.86873223168307,1.9702302032768981,3.4491983736111247,2.911701678900829,14.869947956234087,75.36217645696294,13.547330201017585,18.998314215297416,0.006398753592194984,7.267785862226445,1.7506121770120069,0.048639564330275324,0.7933376812485848,0.8305982724734282,1.9985538433253471,1.704219102273498,0.8048781917567809,0.001518334700612148,0.45321232744791723
6,CMR,8,CMR,74888.4774409911,99.3025,1.2215277777777784,81.2936895963616,100.0,59.5815,0.0,0.0,73.2916666666667,59.5815,30787.623046875,946803.625,1591.03148193678,695312.25294577,Resurfacing,164557.233197165,16.34094464956148,81.29368959636152,87.91024976224074,0.6099053436498693,0.2525914759630928,0.14773560538797081,48.29860828245367,0.2179857893554749,1.7695176175423224,71.7615232161821,0.38247227193943145,0.24481415669572162,13.171023218976442,0.03598704157819124,0.12649192703357523,0.3281996499224409,0.13466198075614705,0.11542234652541648,0.06402790938397199,0.10841955111690145,0.08629915518683325,0.08509234469127716,1.4908031695226305e-5
6,CMR,9,CMR,109718.392696023,153.232,1.8738888888888832,81.7721909279573,100.0,91.9392,0.0,0.0,112.433333333333,91.9392,22228.517578125,37796.69140625,43.0604433107404,492926.613179841,Resurfacing,116659.298452562,17.875937620482983,81.77219092795755,87.91026488034316,5.713141616003784,37.66301666458828,2.3724040882630266,28.115045582871097,3.505246233918146,16.602542267464084,0.004090677317247769,14.472973186539608,19.027373705544377,14.115735391832704,5.498196715123209,2.0963290196683504,0.13124059988538248,1.0088292938645618,0.9797932415944935,1.1945288742261573,2.003690478511724,0.8673158345848001,0.07144192649862355,0.39155012551987567
10,GNQ,11,CMR,120387.388709017,293.0025,5.715416666666667,51.2652912444412,100.0,175.8015,1701.2890625,8206.5,8549.425,8382.3015,31886.25,94966.7109375,52.1217373838285,522985.212933671,Upgrade,442794.146950508,129.73979204186622,51.2652912444412,87.90803008113025,7.199500016475283,7.55786220435095,5.102869395140737,0.574435916472904,8.045048259490272,8.480655477130238,13.261090397734089,69.78487563608381,207.6492618208971,7.007837344431089,3.028355498313896,4.226258644086783,0.8426449492824432,1.264236009727248,1.1764517953580829,0.4698460841888557,3.5052180782935825,0.9769008332443906,0.2815805796546017,0.2663917965577718
10,GNQ,12,GNQ,138912.98681351,177.5555,1.6233333333333335,109.377104722793,109.377104722793,97.4,0.0,0.0,97.4,97.4,37873.453125,56312.3125,50.4294961554627,532429.468445389,Nothing,0.0,0.0,109.3771047227926,109.37722246132873,10.465417724737772,0.6163115104210244,5.111657352409975,0.6631078847847854,8.066434154384236,8.38657374945512,12.95370270574078,80.34958781123439,52.796588070627415,6.907556796814907,2.8142380229199664,4.233429084928059,0.8281938280331705,1.255599016925192,1.1696246696952255,0.4269282797563487,3.5130309355209817,0.9723001386141343,0.27712686913402385,0.27212407534372124
