from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,upgrade_cat,ug_cost_km,total_cost,Ijk_orig,Ijk,Qjk_1,Qjk_2,Qjk_3,Qjk_4,Qjk_5,Qjk_6,Qjk_7,Qjk_8,Qjk_9,Qjk_10,Qjk_11,Qjk_12,Qjk_13,Qjk_14,Qjk_15,Qjk_16,Qjk_17,Qjk_18,Qjk_19,Qjk_20
1,GAB,3,GAB,234443.888792812,375.6815,6.65680555555555,56.4357028104071,100.0,225.4089,0.0,0.0,399.408333333333,225.4089,10310.5732421875,22364.046875,9.4520332711395,397772.593564483,Upgrade,336780.795884595,126.5223145691185,56.43570281040711,56.43582433850004,1.675619129566451,2.517891481086666,50.37037160951202,0.3342758734836535,0.11539737352586284,0.012768248224281874,0.018415802548048074,0.036622308579570544,0.034987233938628653,0.013979433170930715,0.02236946737430282,0.0736752849925492,0.0065896406694380735,0.004097855246282539,0.003465088484095576,0.014026358921065692,0.03447065406579826,0.0024101569807867566,0.0025313112540987916,0.004632330829841023
2,GAB,4,GAB,48259.2005854514,57.539,1.1665277777777783,49.3250148827242,100.0,34.5234,0.0,0.0,69.9916666666667,34.5234,25234.94140625,355568.15625,1026.0552244142,654085.620701547,Upgrade,553792.492193977,31.86466620834924,49.32501488272411,94.8913319908723,4.6844896889455985,6.941193000104431,1.0436330303632124,3.4776187542661696,64.92949686124192,0.3518727603014244,0.5580400318920479,1.436217347594633,1.3296551641934224,0.3849169072995431,0.6389413364322728,0.4147179017657045,0.14817979543613247,0.09043948046051284,0.07565854682998105,0.33755424449804755,0.34360512879147537,0.05125853792351931,0.05248325419553725,0.08840154602426938
5,CMR,6,CMR,27144.7026991107,35.682,0.42694444444444496,83.5752765126871,100.0,21.4092,0.0,0.0,25.6166666666667,21.4092,87975.0078125,45126.58203125,206.885917857105,740490.506163646,Resurfacing,175249.419792063,6.253249797020392,83.57527651268695,94.89245100880292,2.9530816589317923,7.505987504216282,0.5487744077572843,51.80845502249125,0.7202476136701987,65.54382007322158,0.03760652143508964,2.471283434805962,3.616703071998302,8.419580351977558,2.3523281521177424,0.49190466189225684,0.04430714048258304,1.0322952054984675,1.0777102085352406,0.6816365999101078,0.5052567113560738,0.864898506669195,0.039461242964380645,0.12141849381042552
5,CMR,7,NGA,357788.364718077,2437.9666875000003,5.77819444444445,85.4820661971493,100.0,296.3592,1944.0346875,7592.57175,7939.26341666667,7888.93095,27761.794921875,1.015322375e6,297.154516514323,595593.674128547,Resurfacing,140957.169543756,69.6232566670865,85.48206619714917,85.4822502733982,0.4235811484531347,1.9366383317155538,1.8726687161364963,4.352401069346895,2.4812967305952798,28.153218563901117,14.60967752485443,6.169654554477084,7.05093712654483,4.01037331987241,2.4742619941200736,1.6489693381653483,1.0938590464768139,2.686899578415397,2.6581476789625285,0.2639261208871236,1.6118249718595195,2.0251909640779053,0.3419787336917079,0.12597183351910934
5,CMR,8,CMR,71615.5844900317,106.2785,1.6123611111111118,65.9148247049703,100.0,63.7671,0.0,0.0,96.7416666666667,63.7671,21207.6171875,1.095948375e6,1727.77423636841,669569.452880411,Mixed Works,360451.555467287,38.30825063773006,65.91482470497024,94.89187400993356,0.5538304471961263,5.123607534174376,1.4353779842520398,2.3208128874210847,1.9409931072225115,58.81696165563756,73.7729362246443,5.5406402240359816,6.57906312297345,2.1569283821796152,1.914280927641872,1.2517465501695186,0.5762597198667911,1.3272556704286491,1.3211332872741703,0.2912049094183678,1.215038502591678,1.0130026530141696,0.18903178183431602,0.11715978454672928
8,CMR,9,CMR,51877.9666250696,64.862,0.895694444444445,72.4153202046829,100.0,38.9172,0.0,0.0,53.7416666666667,38.9172,4752.40625,1.1404265e6,2870.9366368129,584229.311973549,Mixed Works,314510.11294576,20.399754945887885,72.41532020468284,94.8920863928666,11.237095610961793,52.714870345997916,1.8992930226316593,3.706575108977031,2.6758895311534294,15.44617355840986,78.47923065528046,12.649300065313556,19.432595632089765,0.049064783823233094,7.425007382531904,1.638993513994922,0.12142182640242731,0.7501048340830029,0.8709614329210968,2.1205492632156955,1.6207937467161326,0.7586837178912502,0.003430169790365941,0.40599757434274913
6,CMR,8,CMR,74888.4774409911,99.3025,1.2215277777777784,81.2936895963616,100.0,59.5815,0.0,0.0,73.2916666666667,59.5815,30787.623046875,946803.625,1591.03148193678,695312.25294577,Resurfacing,164557.233197165,16.34094464956148,81.29368959636152,94.892376465236,0.6462535841844548,0.27528336616095617,0.15872245705791205,50.513060820953896,0.2283119079263143,1.6990348389479135,75.4430884963403,0.4223227040920635,0.2431684994184704,13.94455292517857,0.04492335428312381,0.13042495335942728,0.3638657566196139,0.12704308218064694,0.11288656284143904,0.06671067500601308,0.11104758578504491,0.07695048091446242,0.08001066835556879,0.000939592332911965
6,CMR,9,CMR,109718.392696023,153.232,1.8738888888888832,81.7721909279573,100.0,91.9392,0.0,0.0,112.433333333333,91.9392,22228.517578125,37796.69140625,43.0604433107404,492926.613179841,Resurfacing,116659.298452562,17.875937620482983,81.77219092795755,94.89239209873907,5.808010805822241,39.86696189693064,2.3437745072787983,29.74372312238714,3.3130749070306322,16.93361379653038,0.015756389036291056,13.840668447047712,19.542942451408827,14.004201392682585,5.551612117485309,2.007059059391211,0.06634498929849734,0.9617686218598271,1.010826337056758,1.2740503267186958,1.9405331945186926,0.809472512424469,0.05654517980808536,0.3247845944502722
10,GNQ,11,CMR,120387.388709017,1994.2915625,5.715416666666667,51.2652912444412,100.0,175.8015,1701.2890625,8206.5,8549.425,8382.3015,31886.25,94966.7109375,52.1217373838285,522985.212933671,Upgrade,442794.146950508,129.73979204186622,51.2652912444412,94.89093157522952,6.812584973389784,8.535184981544004,5.181096647258121,0.9578810977133162,8.0883281848291,7.570954242923667,11.783028481727174,66.56173700131899,177.8081022634135,6.382513466434368,3.497284031621805,4.135093786627899,0.8996988603527357,1.1816295044397134,1.1360500425940208,0.6758254152152073,3.377634479599208,0.8599715627383094,0.29050958045850034,0.14011192560186897
10,GNQ,12,GNQ,138912.98681351,177.5555,1.6233333333333335,109.377104722793,109.377104722793,97.4,0.0,0.0,97.4,97.4,37873.453125,56312.3125,50.4294961554627,532429.468445389,Nothing,0.0,0.0,109.3771047227926,109.37734025438493,10.533392689227206,2.159196467541752,5.189899603640556,0.24596351278476805,8.107234194213286,7.469950023388971,11.452339126141332,77.54198739201607,47.59618384664218,6.273255471287585,3.274317959831224,4.141918426699424,0.88416965110192,1.1728138983747922,1.1289521838893972,0.6292824058610987,3.385415905583719,0.8555796632998852,0.2863714525945063,0.14565336046642205
