from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,upgrade_cat,ug_cost_km
30,CMR,31,CMR,37661.737306879,49445.5,36.1833333333333,81.9916167664671,100,29.6673,0,0,36.1833333333333,29.6673,70623.2734375,9626.8740234375,32.8257098837782,618074.712398343,Resurfacing,146277.681934274
31,CMR,36,CMR,71675.5481759507,95240.5,71.45,79.9780265920224,100,57.1443,0,0,71.45,57.1443,71059.5625,20919.390625,38.0637401451378,560924.399205255,Mixed Works,301964.301572162
23,CMR,37,NGA,91163.3536663715,154393,130.833333333333,70.8044331210191,100,92.6358,1944034.6875,7592.57175,7723.40508333333,7685.20755,133257.21875,68921.71875,90.8203365990975,650461.426514545,Mixed Works,350165.06794033
23,CMR,38,CMR,70773.2942431549,81376,56.8166666666667,85.9353476092696,100,48.8256,0,0,56.8166666666667,48.8256,68987.7265625,71935.7734375,145.684118637921,625466.474571961,Resurfacing,148027.065648697
21,GAB,39,GAB,72916.3114261814,92738.5,58,95.9363793103448,100,55.6431,0,0,58,55.6431,25288.58203125,2311.67138671875,4.48484062984915,419361.668543337,Resurfacing,99248.9282219228
21,GAB,40,GAB,211329.923363358,311406.5,211.9,88.1755073147711,100,186.8439,0,0,211.9,186.8439,19942.361328125,11884.3310546875,6.53663728792033,418737.773968997,Resurfacing,99101.2731726626
12,GNQ,29,GNQ,35481.1222545678,43646,23.9916666666667,109.152900312609,109.152900312609,23.9916666666667,0,0,23.9916666666667,23.9916666666667,8340.4228515625,13225.2578125,48.6744199270764,494191.308159233,Nothing,0
12,GNQ,41,CMR,66411.7656894667,77543.5,42.7166666666667,108.917908700741,108.917908700741,42.7166666666667,1701289.0625,8206.5,8249.21666666667,8249.21666666667,12288.4501953125,33996.44921875,68.4592243076717,477194.633126231,Nothing,0
30,CMR,35,CMR,58480.9562827313,66610,49.7833333333333,80.2798794777369,100,39.966,0,0,49.7833333333333,39.966,52799.08203125,40030.19921875,95.0913367659386,584321.918787725,Resurfacing,138289.520779761
32,CMR,34,CMR,39417.0314707823,46916,32.75,85.9529770992367,100,28.1496,0,0,32.75,28.1496,20575.55859375,20201.201171875,70.957802445373,568375.125332927,Resurfacing,134515.446328793
34,CMR,41,CMR,55508.2224544769,80210.5,55.9916666666667,85.9526119958327,100,48.1263,0,0,55.9916666666667,48.1263,24919.3359375,33267.6328125,70.9328346320562,520993.180499796,Resurfacing,123301.719384951
32,CMR,42,CMR,27987.5445845663,31775,22.6166666666667,84.2962417096537,100,19.065,0,0,22.6166666666667,19.065,23659.591796875,27705.67578125,132.887674934522,609305.455580804,Resurfacing,144202.291154123
37,NGA,43,NGA,136677.963096819,205782,153.391666666667,80.4927690552507,100,123.4692,0,0,153.391666666667,123.4692,114560.71875,135375.34375,117.789923337238,652904.11646959,Resurfacing,154520.640897803
37,NGA,44,CMR,53157.1090627595,72635,61.7166666666667,70.6146367809884,100,43.581,1944034.6875,7592.57175,7654.28841666667,7636.15275,144529.421875,29034.21484375,70.6038725105049,643092.149948853,Mixed Works,346197.940722465
35,CMR,45,CMR,36123.3240820022,42800.5,45.0416666666667,57.0145420906568,100,25.6803,0,0,45.0416666666667,25.6803,27097.732421875,21162.96484375,78.4329520969141,592424.839860968,Upgrade,501586.364415619
35,CMR,36,CMR,76106.257873989,92393,66.25,83.676679245283,100,55.4358,0,0,66.25,55.4358,32394.7734375,59705.13671875,104.256841034887,555337.658592266,Resurfacing,131429.912533503
35,CMR,46,CMR,54395.3557781357,79023,66.3333333333333,71.4780904522613,100,47.4138,0,0,66.3333333333333,47.4138,35972.296875,42951.5078125,95.7936953814528,558369.94569993,Mixed Works,300589.154101795
28,GAB,47,GAB,39277.0650542975,52299,43.5833333333333,71.9986233269599,100,31.3794,0,0,43.5833333333333,31.3794,19154.40625,4128.96923828125,13.4520945793898,440428.296818837,Mixed Works,237097.233120807
28,GAB,48,GAB,61181.5088320344,82854,57.8,86.0076124567474,100,49.7124,0,0,57.8,49.7124,8585.03515625,13733.7705078125,28.5018876458063,425006.07297705,Resurfacing,100584.770604568
14,NGA,43,NGA,122696.37246668,185281,122.991666666667,90.3870993969781,100,111.1686,0,0,122.991666666667,111.1686,53172.5859375,140237.859375,117.20871209333,595205.030572717,Resurfacing,140865.190568876
14,NGA,49,NGA,100595.393108432,106927,67.35,95.2579064587974,100,64.1562,0,0,67.35,64.1562,42613.80078125,255324.78125,360.635662488565,637393.957397981,Resurfacing,150849.903250855
29,GNQ,50,GAB,29402.0837985412,41326,30.3833333333333,81.6092155787164,100,24.7956,1632187.5,5862,5892.38333333333,5886.7956,4199.3818359375,12393.72265625,49.7307908300345,455944.077349951,Resurfacing,107906.764972821
41,CMR,51,CMR,86734.9994220209,141690,147.758333333333,57.5358411821104,100,85.014,0,0,147.758333333333,85.014,19701.423828125,19616.3828125,26.9419612236131,467391.060855612,Upgrade,395724.431524417
27,GAB,52,COG,190307.550117734,216621,147.675,88.012595226003,100,129.9726,2297986.25,7923.99975,8071.67475,8053.97235,21395.58984375,8339.2900390625,5.89036786419005,419081.383957535,Resurfacing,99182.5942032833
27,GAB,40,GAB,231281.587295722,355399.5,247.45,86.1748636088099,100,213.2397,0,0,247.45,213.2397,24316.359375,23005.400390625,11.5414828898182,447792.004770874,Resurfacing,105977.441129107
43,NGA,53,NGA,80780.1890384768,101342,78.9166666666667,77.049883843717,100,60.8052,0,0,78.9166666666667,60.8052,87890.28125,25327.580078125,40.3749058282321,578235.035349082,Mixed Works,311283.194029588
38,CMR,45,CMR,116910.805183332,146799,129.533333333333,67.9974781266084,100,88.0794,0,0,129.533333333333,88.0794,50610.41796875,30240.90625,33.6488347325758,533078.513197384,Mixed Works,286973.932937925
45,CMR,54,CMR,98980.0528436931,131219,109.35,71.999451303155,100,78.7314,0,0,109.35,78.7314,72029.890625,5311.7568359375,6.41619457903936,487838.17072676,Mixed Works,262619.548574572
42,CMR,55,CMR,59734.0730154345,71806,50.1,85.9952095808383,100,43.0836,0,0,50.1,43.0836,42857.859375,30066.38671875,66.8663177588778,553277.646760377,Resurfacing,130942.376399956
42,CMR,56,CMR,65028.0700428735,83054,59.1,84.3187817258883,100,49.8324,0,0,59.1,49.8324,23817.90625,30683.5,63.2160915146191,513200.430098509,Resurfacing,121457.435123314
39,GAB,47,GAB,49381.471522704,56143,39.1916666666667,85.9514352540931,100,33.6858,0,0,39.1916666666667,33.6858,20181.279296875,3314.37377929688,9.2298359167214,430369.546925816,Resurfacing,101854.126105776
39,GAB,57,GAB,160849.57444042,213392,149.008333333333,85.9248587886584,100,128.0352,0,0,149.008333333333,128.0352,29764.099609375,6716.40576171875,5.3220710503976,432837.649141694,Resurfacing,102438.243630201
38,CMR,44,CMR,24875.0556425422,28087,19.65,85.7618320610687,100,16.8522,0,0,19.65,16.8522,82419.265625,16550.98046875,84.8406810322243,681504.319859421,Resurfacing,161289.355700063
55,CMR,58,CMR,25312.0106970765,29336.5,20.4666666666667,86.0027687296417,100,17.6019,0,0,20.4666666666667,17.6019,15650.6513671875,13245.162109375,71.163224908006,550151.106068238,Resurfacing,130202.42843615
33,CMR,55,CMR,44533.3452803918,55561,40.0583333333333,83.2201372997712,100,33.3366,0,0,40.0583333333333,33.3366,40097.125,2282787,6854.61292291347,812543.042043017,Resurfacing,181179.758531769
33,CMR,59,CMR,88802.876890115,108381.5,83.5333333333333,77.8478451715882,100,65.0289,0,0,83.5333333333333,65.0289,48745.65625,1484276.75,2334.77773311787,759063.034533068,Mixed Works,408628.933590301
33,CMR,36,CMR,29127.8855963559,34137.5,29.1833333333333,70.1856082238721,100,20.4825,0,0,29.1833333333333,20.4825,46551.265625,732782.625,3279.99416108886,867348.215091093,Mixed Works,412120.154970152
36,CMR,60,CMR,21203.7491844083,23175.5,16.425,84.6593607305936,100,13.9053,0,0,16.425,13.9053,36075.49609375,16349.1474609375,98.1176765692537,624769.137634996,Resurfacing,147862.029240283
47,GAB,48,GAB,69405.6060460769,87401,61,85.9681967213115,100,52.4406,0,0,61,52.4406,14116.462890625,12688.0537109375,24.2396543650479,445197.840665304,Resurfacing,105363.488957455
44,CMR,61,CMR,118089.994548045,200743.5,138.375,87.0432520325203,100,120.4461,0,0,138.375,120.4461,39300.65234375,84641.796875,74.1159875762766,552298.770684571,Resurfacing,130710.709062015
48,GAB,50,GAB,21553.1590113813,25124,16.775,89.8622950819672,100,15.0744,0,0,16.775,15.0744,4603.11865234375,8614.328125,51.5079015450386,462345.465602588,Resurfacing,109421.760192612
50,GAB,51,CMR,102218.859523099,181241,186.5,58.3080965147453,100,108.7446,2145976.5625,6124.5,6311,6233.2446,19790.015625,25558.123046875,24.7312972685225,464377.995408373,Upgrade,393173.369445756
46,CMR,60,CMR,19122.7128757442,21706.5,14.625,89.0523076923077,100,13.0239,0,0,14.625,13.0239,31134.09765625,9990.0966796875,66.4933431156147,594096.207462726,Resurfacing,140602.769099512
46,CMR,54,CMR,120558.373297501,151549,105.75,85.9852482269504,100,90.9294,0,0,105.75,90.9294,16997.873046875,14101.1591796875,15.0332096475326,438008.907803701,Resurfacing,103662.108180209
60,CMR,62,CMR,201973.52718672,247666,176.441666666667,84.2202427620082,100,148.5996,0,0,176.441666666667,148.5996,27380.638671875,54112.75390625,35.6406385421365,497552.530993681,Resurfacing,117754.099001838
56,CMR,58,CMR,65590.2578718593,85019,60.1666666666667,84.7834903047091,100,51.0114,0,0,60.1666666666667,51.0114,22521.044921875,29135.708984375,57.7185190115629,505900.7932672,Resurfacing,119729.854406571
58,CMR,59,CMR,77530.3822597034,102356,74.875,82.0215025041736,100,61.4136,0,0,74.875,61.4136,23791.294921875,26562.73828125,42.4686626837343,496391.123090446,Resurfacing,117479.232464739
63,COG,64,COG,52147.1575112075,65292.5,51.275,76.4027303754266,100,39.1755,0,0,51.275,39.1755,17094.830078125,145634.953125,380.367355164252,573808.300634764,Mixed Works,308900.135175048
56,CMR,65,CMR,123668.458954057,162407.5,135.133333333333,72.1098914652195,100,97.4445,0,0,135.133333333333,97.4445,16056.337890625,42700.25,43.5821183980023,474531.549984896,Mixed Works,255456.151075202
56,CMR,66,CMR,81481.1532927256,107433,75.5666666666667,85.3018967798853,100,64.4598,0,0,75.5666666666667,64.4598,15159.12890625,27965.591796875,44.6383586048251,472207.427513081,Resurfacing,111755.757844762
49,NGA,67,NGA,27281.8513185129,29381.5,18.3666666666667,95.9831215970962,100,17.6289,0,0,18.3666666666667,17.6289,39298.0546875,92628.21875,443.631388912781,717110.00616147,Resurfacing,169716.034791547
49,NGA,68,NGA,289383.804027999,337024.5,212.55,95.1374735356387,100,202.2147,0,0,212.55,202.2147,30612.66015625,642635.8125,267.344659671815,597249.620953869,Resurfacing,141349.076959082
53,NGA,67,NGA,134211.351680702,153316,115.783333333333,79.4497768821074,100,91.9896,0,0,115.783333333333,91.9896,55943.1484375,230669.25,227.588145379405,633370.813126432,Mixed Works,340964.621066395
51,CMR,66,CMR,72520.3410143645,113944,94.9666666666667,71.9898911898912,100,68.3664,0,0,94.9666666666667,68.3664,14404.2548828125,16371.1279296875,24.3300767387294,446413.019024122,Mixed Works,240319.008574652
52,COG,64,COG,84906.169361234,131678,91.8666666666667,86.0015965166909,100,79.0068,0,0,91.8666666666667,79.0068,52488.1484375,5398.39892578125,8.46333547072883,479490.451858034,Resurfacing,113479.406939735
64,COG,69,COG,63179.3906792136,105786,78.75,80.5988571428572,100,63.4716,0,0,78.75,63.4716,15426.9462890625,5325.875,10.725415539286,421578.398555487,Resurfacing,99773.5543247986
54,CMR,70,CMR,19534.8663207442,24166,16.8833333333333,85.8811451135242,100,14.4996,0,0,16.8833333333333,14.4996,69205.90625,984.409851074219,6.39121055779916,541800.309878183,Resurfacing,128226.073337837
67,NGA,71,NGA,151464.769734084,197165,125.916666666667,93.950231634679,100,118.299,0,0,125.916666666667,118.299,68927.703125,503048.84375,393.336628461424,680244.148998474,Resurfacing,160991.115262972
59,CMR,65,CMR,26230.9828756673,30739,21.45,85.9832167832168,100,18.4434,0,0,21.45,18.4434,38903.1640625,16050.60546875,76.7065210576965,617544.590257045,Resurfacing,146152.219694167
61,CMR,70,CMR,113128.049390231,196014.5,137.15,85.7518775063799,100,117.6087,0,0,137.15,117.6087,30727.703125,22261.90234375,22.0179583108697,484940.150330133,Resurfacing,114769.168911465
62,CMR,70,CMR,158248.000477988,245031,263.316666666667,55.8333818596114,100,147.0186,0,0,263.316666666667,147.0186,20151.888671875,41519.890625,27.7272336363843,469766.147474599,Upgrade,397735.33819516
52,COG,72,COG,31861.3367211204,34013,24.8666666666667,82.0689008042895,100,20.4078,0,0,24.8666666666667,20.4078,15023.2685546875,2488.96337890625,10.6508279025484,468849.335316548,Resurfacing,110961.00935825
52,COG,69,COG,58322.78936566,66302,47.05,84.5509032943677,100,39.7812,0,0,47.05,39.7812,29729.9609375,3625.46411132813,8.53394387445606,448157.164706876,Resurfacing,106063.86231396
72,COG,73,COG,89144.8683574757,101066.5,103.583333333333,58.5421399839099,100,60.6399,0,0,103.583333333333,60.6399,14672.28515625,18309.529296875,28.0428830352311,452633.778577386,Upgrade,383229.932528854
72,COG,74,GAB,225085.303745837,307379.5,225.258333333333,81.8738633420887,100,184.4277,2297986.25,7923.99975,8149.25808333333,8108.42745,15854.1220703125,35890.74609375,20.1364520258932,444686.191935023,Resurfacing,105242.398757955
53,NGA,61,CMR,194198.693448629,292454.5,232.675,75.4153647791985,100,175.4727,1944034.6875,7592.57175,7825.24675,7768.04445,44868.0625,84739.9296875,47.0676319183663,540255.022193441,Mixed Works,290837.286947468
61,CMR,75,CMR,51248.5594040215,69453,48.8666666666667,85.2765347885403,100,41.6718,0,0,48.8666666666667,41.6718,23918.337890625,40957.83203125,95.70262543999,531641.439430044,Resurfacing,125821.807331777
69,COG,73,COG,42514.5420593656,51582.5,38.525,80.3361453601558,100,30.9495,0,0,38.525,30.9495,19972.31640625,6468.421875,20.2302191934599,457352.856795017,Resurfacing,108240.176108154
66,CMR,76,COG,382294.230063092,503119,351.025,85.9971227120576,100,301.8714,2367087.8125,10268.49975,10619.52475,10570.37115,6753.7607421875,29158.412109375,9.06938999900288,376885.650387756,Resurfacing,89297.0856621316
40,GAB,74,GAB,99059.6407829135,126732.5,87.625,86.7783166904422,100,76.0395,0,0,87.625,76.0395,21457.046875,39054.98828125,52.1508143060272,498730.111881001,Resurfacing,118032.79314517
57,GAB,77,GAB,261323.937395799,403483.5,295.466666666667,81.9348262635379,100,242.0901,0,0,295.466666666667,242.0901,22075.828125,38890.12890625,16.0467118436492,454326.789886604,Resurfacing,107524.006939829
57,GAB,78,COG,311927.577611133,466226.5,382.1,73.210128238681,100,279.7359,2297986.25,7923.99975,8306.09975,8203.73565,9960.126953125,26385.103515625,9.01974133730191,394705.739211301,Mixed Works,212483.256275417
73,COG,79,COG,143502.714426053,164462,114.741666666667,85.9994480354419,100,98.6772,0,0,114.741666666667,98.6772,17053.466796875,35191.04296875,33.4415749373266,467604.228566499,Resurfacing,110666.334094071
75,CMR,80,CMR,98843.4359567258,152514,111.25,82.2547415730337,100,91.5084,0,0,111.25,91.5084,45426.5,65634.4765625,75.1185219443658,562616.734524891,Resurfacing,133152.627170891
68,NGA,81,NGA,89667.2484965583,108903.5,96.6833333333333,67.5836235131874,100,65.3421,0,0,96.6833333333333,65.3421,16560.978515625,706890.4375,881.114877810724,613859.257555068,Mixed Works,330460.900317144
71,NGA,82,NGA,43695.0800095747,47130.5,30.3916666666667,93.0462297778996,100,28.2783,0,0,30.3916666666667,28.2783,117842.96875,169469.46875,542.467655507941,832199.502285859,Resurfacing,181179.758531769
71,NGA,83,CMR,115275.454645904,140104,111.025,75.7148390002252,100,84.0624,1944034.6875,7592.57175,7703.59675,7676.63415,146370.078125,420262.53125,460.749568278323,754636.282363634,Mixed Works,406245.865339089
74,GAB,84,GAB,41823.8499592254,56759,39.7833333333333,85.6021784666946,100,34.0554,0,0,39.7833333333333,34.0554,13371.984375,63727.35546875,183.848828698828,523879.948377341,Resurfacing,123984.921115971
82,NGA,86,NGA,100967.085229642,115040,72.0666666666667,95.7779833487512,100,69.024,0,0,72.0666666666667,69.024,114585.9375,414965.125,532.244704832865,741811.170112363,Resurfacing,175561.976926592
82,NGA,87,CMR,100676.839666467,128677,113.1,68.2636604774536,100,77.2062,1944034.6875,7592.57175,7705.67175,7669.77795,154332.46875,432221.1875,527.739491198904,768244.178651577,Mixed Works,412120.154970152
83,CMR,88,CMR,98765.9797824269,124027.5,88.15,84.4203062960862,100,74.4165,0,0,88.15,74.4165,64517.84765625,197636.703125,244.169133053248,648149.260386479,Resurfacing,153395.324958133
83,CMR,89,CMR,80185.0819600295,95521,71.1166666666667,80.5895476915866,100,57.3126,0,0,71.1166666666667,57.3126,88001.9609375,273807.78125,453.220805118024,708950.040933821,Resurfacing,167784.843021004
62,CMR,90,CMR,27725.356406631,29714,20.775,85.816606498195,100,17.8284,0,0,20.775,17.8284,9185.8466796875,27330.095703125,133.882264773737,544254.102460834,Resurfacing,128806.804249064
85,CMR,90,CMR,40608.7263856981,49008,34.2083333333333,85.9580024360536,100,29.4048,0,0,34.2083333333333,29.4048,8329.375,27854.396484375,87.1590570527201,518802.936326045,Resurfacing,122783.361597164
85,CMR,91,CMR,79610.7343716129,97111,80.9333333333333,71.9933278418451,100,58.2666,0,0,80.9333333333333,58.2666,12160.3095703125,13597.1298828125,22.8237005800524,435159.022628046,Mixed Works,234260.607181431
77,GAB,84,GAB,20858.5449823587,28865.5,20.3833333333333,84.9679476696648,100,17.3193,0,0,20.3833333333333,17.3193,22007.02734375,24851.380859375,156.861390366736,612550.73528953,Resurfacing,144970.340685188
80,CMR,88,CMR,128827.464151524,152987,104.6,87.755449330784,100,91.7922,0,0,104.6,91.7922,69620.9765625,96942.9609375,100.907986455558,607065.238334962,Resurfacing,143672.106405941
80,CMR,92,CMR,119869.261065932,159173.5,114.2,83.6288091068301,100,95.5041,0,0,114.2,95.5041,30213.60546875,111270.171875,115.965113793499,555671.277826014,Resurfacing,131508.86908549
80,CMR,93,CMR,200113.709347329,248132.5,167.941666666667,88.6495310871831,100,148.8795,0,0,167.941666666667,148.8795,46334.7109375,136851.15625,84.0722764288758,569311.04908177,Resurfacing,134736.948282685
68,NGA,94,NGA,108700.178403831,133981,107.133333333333,75.0360298693217,100,80.3886,0,0,107.133333333333,80.3886,18374.73046875,179817.0625,198.809511715412,547857.667028604,Mixed Works,294930.044083731
81,NGA,94,NGA,78361.8150655863,83124.5,60.6833333333333,82.1884647074979,100,49.8747,0,0,60.6833333333333,49.8747,18121.048828125,130120.0625,237.416509294285,555219.154393267,Resurfacing,131401.866539739
94,NGA,95,TCD,147770.275734631,225253,216.458333333333,62.4377901828682,100,135.1518,1452589.375,6745.07175,6961.53008333333,6880.22355,19759.66015625,140285.65625,99.0493482852384,521099.434649501,Mixed Works,280525.19565298
90,CMR,96,CMR,114339.713959145,160407,112.483333333333,85.5630760112609,100,96.2442,0,0,112.483333333333,96.2442,9278.234375,50368.9609375,50.864357759272,450058.07583358,Resurfacing,106513.744613947
