from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,sp_distance,distance,duration,from_ctry,to_ctry,border_dist,border_time,total_dist,total_time,rugg,pop_wpop,pop_wpop_km2,cost_km,speed_kmh,speed_kmh_imp,duration_imp,MA_100_min_speed,MA_100_min_speed_perc,MA_100_min_speed_bt,MA_100_min_speed_bt_perc,MA_100_min_speed_bt_ratio,MA_100_min_speed_bt_perc_ratio,total_time_imp,upgrade_cat,ug_cost_km,MA_gain_pusd,MA_gain_pusd_bt,consensus,MA_gain_pusd_cons
28,48,132,44.4793608363095,22.8375973733233,0.485283470622384,1.64815853785327,61181.5088320344,87214.7368421053,76,GAB,GAB,0,0,87214.7368421053,76,8585.03515625,13733.7705078125,28.5018876458063,425006.07297705,68.8537396121884,100,52.3288421052632,19834329688.8689,0.136318569783045,11729827383.2994,0.0282968791506244,0.122892777199214,0.207579049542991,52.3288421052632,Mixed Works,228794.935952645,1.35314596077554,0.166291865075604,FALSE,0.759718912925571
14,43,2,0.196488397383771,0.145288748327203,0.00327935427688581,-0.706663089568329,122696.37246668,195032.631578947,175.2,NGA,NGA,0,0,195032.631578947,175.2,53172.5859375,140237.859375,117.20871209333,595205.030572717,66.7919971160779,100,117.019578947368,19819901516.1051,0.0634759717762501,11728428021.9355,0.0163635633929848,0.152619970262382,0.257791459273214,117.019578947368,Mixed Works,320418.708124979,0.201191727441525,0.0307058754591628,FALSE,0.115948801450344
14,49,13,15.2280078760949,10.654805636779,0.254662830081867,1.18264309276432,100595.393108432,112554.736842105,146.591666666667,NGA,NGA,0,0,112554.736842105,146.591666666667,42613.80078125,255324.78125,360.635662488565,637393.957397981,46.0686774636552,100,67.5328421052632,19835376993.3231,0.141606029158003,11732126695.5502,0.0479046944173556,0.200280731594342,0.338295584603278,67.5328421052632,Upgrade,539660.217263623,0.461767614451705,0.0924831556489614,FALSE,0.277125385050333
29,50,304,74.6832351762253,41.2981576676305,0.933193068738056,1.87322312273112,29402.0837985412,43501.0526315789,66.625,GNQ,GAB,1632187.5,5862,1675688.55263158,5928.625,4199.3818359375,12393.72265625,49.7307908300345,455944.077349951,39.1754320134294,100,26.1006315789474,19885327723.3096,0.393789102102105,11727964836.1867,0.0124136602886793,0.0186628945807609,0.0315236257743379,5888.10063157895,Upgrade,386032.652156291,4.64478689832828,0.0866851682336001,FALSE,2.36573603328094
41,51,4,0.0347286143659278,0.023690638790058,0.000541355049655119,-1.45931254422268,86734.9994220209,149147.368421053,319.441666666667,CMR,CMR,0,0,149147.368421053,319.441666666667,19701.423828125,19616.3828125,26.9419612236131,467391.060855612,28.0140101904776,100,89.4884210526316,19816261210.0614,0.045097390226112,11733690609.8515,0.0612412661254558,0.803962126920671,1.35797805190945,89.4884210526316,Upgrade,395724.431524417,0.151345271990439,0.121675866768821,FALSE,0.13651056937963
27,52,54,27.9600043646371,18.0976725951606,0.431628519007048,1.44653723486827,190307.550117734,228022.105263158,180.783333333333,GAB,COG,2297986.25,7923.99975,2526008.35526316,8104.78308333333,21395.58984375,8339.2900390625,5.89036786419005,419081.383957535,75.6780288510527,100,136.813263157895,19836437985.3538,0.146962592130073,11726922338.4989,0.00352356627426609,0.0141944471030549,0.0239759398850795,8060.81301315789,Mixed Works,225605.478363806,0.56585625112913,0.0080320166245854,FALSE,0.286944133876858
27,40,21,0.199797725646982,0.10223035188547,0.00220227917755244,-0.699409459776641,231281.587295722,374104.736842105,296.633333333333,GAB,GAB,0,0,374104.736842105,296.633333333333,24316.359375,23005.400390625,11.5414828898182,447792.004770874,75.6701344326092,100,224.462842105263,19808834060.8754,0.00760041459755279,11727680517.9549,0.00998908339042703,0.778092438708222,1.31428138060302,224.462842105263,Mixed Works,241061.36256832,0.0166933068378421,0.0129889358275612,FALSE,0.0148411213327017
43,53,1,0.187217470965882,0.138786318354498,0.00313739907033055,-0.727653625736623,80780.1890384768,106675.789473684,400.891666666667,NGA,NGA,0,0,106675.789473684,400.891666666667,87890.28125,25327.580078125,40.3749058282321,578235.035349082,15.9657780408366,100,64.0054736842105,19849006424.4246,0.210416070945096,11732932348.3943,0.0547750497291055,0.154115639721822,0.26031780501879,64.0054736842105,Upgrade,489572.329928888,0.7980352669577,0.122989715687761,FALSE,0.460512491322731
38,45,1,0.00927092641788949,0.00650242997270528,0.000141955206555265,-2.03287686584748,116910.805183332,154525.263157895,279.883333333333,CMR,CMR,0,0,154525.263157895,279.883333333333,50610.41796875,30240.90625,33.6488347325758,533078.513197384,33.1263590405777,100,92.7151578947369,19885043718.6015,0.392355265598665,11771698962.2414,0.385364599957638,0.581480521957395,0.982182816814347,92.7151578947369,Upgrade,451339.807840452,1.11430033446733,0.64794394010336,FALSE,0.881122137285343
45,54,17,0.771905800966671,0.511208397599486,0.0114969869758753,-0.112435695281484,98980.0528436931,138125.263157895,232.691666666667,CMR,CMR,0,0,138125.263157895,232.691666666667,72029.890625,5311.7568359375,6.41619457903936,487838.17072676,35.6158684502683,100,82.8751578947369,19841869671.7329,0.17438520162405,11754588909.3779,0.239455424014867,0.812938872396009,1.37314073547995,82.8751578947369,Upgrade,413036.31788199,0.605444273601109,0.492189185079906,FALSE,0.548816729340507
42,55,312,51.5998963407562,30.5061836654845,0.710694781824204,1.71264882917212,59734.0730154345,75585.2631578948,50.0083333333333,CMR,CMR,0,0,75585.2631578948,50.0083333333333,42857.859375,30066.38671875,66.8663177588778,553277.646760377,90.687201255931,100,45.3511578947369,19833031747.5204,0.129765735863363,11745266735.3173,0.159958841156138,0.729778484101897,1.23267394194541,45.3511578947369,Nothing,0,,,FALSE,
42,56,24.3333333333333,12.7960049659402,8.12665882282297,0.193270388602107,1.10707439995536,65028.0700428735,87425.2631578947,71.15,CMR,CMR,0,0,87425.2631578947,71.15,23817.90625,30683.5,63.2160915146191,513200.430098509,73.7247475681474,100,52.4551578947369,19817611305.8013,0.0519135327036402,11734022873.3797,0.0640747055068225,0.730716434188259,1.23425823999702,52.4551578947369,Mixed Works,276272.89820303,0.425727062961999,0.311085761385032,FALSE,0.368406412173515
39,47,156,26.1009421114176,15.9508540801241,0.385040926184232,1.41665618344578,49381.471522704,59097.8947368421,40.7166666666667,GAB,GAB,0,0,59097.8947368421,40.7166666666667,20181.279296875,3314.37377929688,9.2298359167214,430369.546925816,87.0865415688218,100,35.4587368421053,19809196922.7548,0.00943237228490101,11726938554.4249,0.00366185061666524,0.229838368226311,0.388221595380305,35.4587368421053,Resurfacing,101854.126105776,0.310381768567829,0.0713376392148262,FALSE,0.190859703891327
39,57,14,2.90260671330673,1.55773327994376,0.0365582432519906,0.462788195386777,160849.57444042,224623.157894737,232.466666666667,GAB,GAB,0,0,224623.157894737,232.466666666667,29764.099609375,6716.40576171875,5.3220710503976,432837.649141694,57.9755784643714,100,134.773894736842,19829934652.3419,0.114129628452742,11729868226.3866,0.0286451762157469,0.14859217322059,0.250988079117494,134.773894736842,Upgrade,366469.209606634,0.27462008066207,0.0408063945955906,FALSE,0.15771323762883
38,44,38,22.9147691336564,15.4267783648563,0.357645449626852,1.3601154860851,24875.0556425422,29565.2631578947,72.6833333333333,CMR,CMR,0,0,29565.2631578947,72.6833333333333,82419.265625,16550.98046875,84.8406810322243,681504.319859421,24.4060874497641,100,17.7391578947368,19828342124.4842,0.106089534363485,11744178553.741,0.150679169238077,0.840859651620517,1.42030191896044,17.7391578947368,Upgrade,577006.99081431,1.2317870283366,1.03576001151778,TRUE,1.13377351992719
55,58,177,40.5668607827409,25.9897843402828,0.611172105044327,1.6081714016535,25312.0106970765,30880.5263157895,25.65,CMR,CMR,0,0,30880.5263157895,25.65,15650.6513671875,13245.162109375,71.163224908006,550151.106068238,72.2351492767005,100,18.5283157894737,19838210817.8548,0.155912978802153,11754046055.9484,0.234826139863142,0.891675860869132,1.50613593343712,18.5283157894737,Mixed Works,296164.678766735,3.37668244494014,3.01090622597369,TRUE,3.19379433545691
33,55,185,79.904926349523,48.8630315007625,1.15437158656884,1.90257355554002,44533.3452803918,58485.2631578947,70.0166666666667,CMR,CMR,0,0,58485.2631578947,70.0166666666667,40097.125,2282787,6854.61292291347,812543.042043017,50.1182926370914,100,35.0911578947368,20415878859.8782,3.07234887510075,12276900266.7453,4.69356321357035,0.904430045557828,1.52767911600418,35.0911578947368,Upgrade,642048.705320755,16.2062305814212,14.6574018630754,TRUE,15.4318162222483
33,59,33,24.9595555022331,19.3563943317138,0.415768355370953,1.39723684684988,88802.876890115,114085.789473684,113.45,CMR,CMR,0,0,114085.789473684,113.45,48745.65625,1484276.75,2334.77773311787,759063.034533068,60.3362482892997,100,68.4514736842105,20112064611.9708,1.53850120836712,11953206113.3088,1.93320077856178,0.743912676638642,1.25654810542111,68.4514736842105,Mixed Works,408231.755548432,6.54312793558048,4.86751581614674,TRUE,5.70532187586361
33,36,189,102.272598666821,72.9650330061497,1.68663527464232,2.0097592911722,29127.8855963559,35934.2105263158,58.0416666666667,CMR,CMR,0,0,35934.2105263158,58.0416666666667,46551.265625,732782.625,3279.99416108886,867348.215091093,37.1466354328031,100,21.5605263157895,20793865459.8769,4.98066577747718,12658094950.602,7.9442721762498,0.944299054479521,1.59502213783832,21.5605263157895,Upgrade,642048.705320755,42.7599535123271,40.3781836712788,TRUE,41.5690685918029
36,60,194,63.0026336862868,43.8791558102592,1.02103020845605,1.79935870455698,21203.7491844083,24395.2631578947,23.75,CMR,CMR,0,0,24395.2631578947,23.75,36075.49609375,16349.1474609375,98.1176765692537,624769.137634996,61.6301385041551,100,14.6371578947368,19869860974.7187,0.315703112384869,11784441110.4596,0.494025652093932,0.92643184782237,1.56484251410127,14.6371578947368,Mixed Works,336334.05242684,7.62128887059727,7.0606047311755,TRUE,7.34094680088638
47,48,147,25.7257320759568,15.7676889598227,0.380917808113366,1.41036774230812,69405.6060460769,92001.052631579,66.3916666666667,GAB,GAB,0,0,92001.052631579,66.3916666666667,14116.462890625,12688.0537109375,24.2396543650479,445197.840665304,83.1439160220119,100,55.2006315789474,19812498655.5036,0.0261016203789488,11727325482.0891,0.00696144864140713,0.1578974055644,0.266705612155083,55.2006315789474,Resurfacing,105363.488957455,0.533347712079572,0.0842142200010728,FALSE,0.308780966040322
44,61,61.6666666666667,38.1758303453976,25.7004598914726,0.595839157367161,1.58178849197607,118089.994548045,211308.947368421,318,CMR,CMR,0,0,211308.947368421,318,39300.65234375,84641.796875,74.1159875762766,552298.770684571,39.8696127110228,100,126.785368421053,19855546371.373,0.243433885074751,11750870497.3275,0.207745969787676,0.505236149662963,0.853397914279205,126.785368421053,Upgrade,467612.959179603,0.487980549997442,0.246545414191122,FALSE,0.367262982094282
48,50,279,70.2050929122663,38.605286333146,0.86620127873575,1.84636861844698,21553.1590113813,26446.3157894737,24.9083333333333,GAB,GAB,0,0,26446.3157894737,24.9083333333333,4603.11865234375,8614.328125,51.5079015450386,462345.465602588,63.7047419485482,100,15.8677894736842,19824159000.0994,0.0849704603850476,11734008195.2374,0.0639495349034513,0.445566220645277,0.752609019813015,15.8677894736842,Mixed Works,248895.975649393,2.55688281498075,1.13926061250383,TRUE,1.84807171374229
50,51,8,0.126419060328157,0.0772170629257438,0.0015349776647181,-0.898187442103597,102218.859523099,190780,116.508333333333,GAB,CMR,2145976.5625,6124.5,2336756.5625,6241.00833333333,19790.015625,25558.123046875,24.7312972685225,464377.995408373,98.2487661826765,100,114.468,19808223048.5602,0.0045156355900744,11726550438.5826,0.000352120180258098,0.0461652155760962,0.0779779885321296,6238.968,Nothing,0,,,FALSE,
46,60,191,47.1214257019345,32.1225725698508,0.749185381444462,1.67321842195553,19122.7128757442,22848.9473684211,22.9166666666667,CMR,CMR,0,0,22848.9473684211,22.9166666666667,31134.09765625,9990.0966796875,66.4933431156147,594096.207462726,59.8226985645933,100,13.7093684210526,19839853751.0823,0.164207551274864,11756857449.108,0.25880082085501,0.933072445247166,1.57605919365917,13.7093684210526,Upgrade,503001.455651775,2.82998147465387,2.64057773455947,TRUE,2.73527960460667
46,54,176,46.6556500147454,31.7812263146882,0.74168107944251,1.66890424447361,120558.373297501,159525.263157895,132.941666666667,CMR,CMR,0,0,159525.263157895,132.941666666667,16997.873046875,14101.1591796875,15.0332096475326,438008.907803701,71.9978621410921,100,95.7151578947369,19870896840.6095,0.320932822612718,11781236796.0912,0.466700262004149,0.860927833452885,1.45419922526071,95.7151578947369,Mixed Works,235794.795367659,1.68995973885736,1.45493337659707,TRUE,1.57244655772721
60,62,33,16.8127593587304,12.4392757507337,0.286853431015493,1.22563899695669,201973.52718672,260701.052631579,236.85,CMR,CMR,0,0,260701.052631579,236.85,27380.638671875,54112.75390625,35.6406385421365,497552.530993681,66.0420652644912,100,156.420631578947,20068145009.2349,1.31676710391215,11849507242.1361,1.04888925949684,0.47158882982269,0.796563990990178,156.420631578947,Mixed Works,267849.112518265,3.73509694766251,1.76142999882246,TRUE,2.74826347324249
56,58,25,34.4359453957538,22.1733160877804,0.527424454894482,1.53701201049611,65590.2578718593,89493.6842105263,73.8916666666667,CMR,CMR,0,0,89493.6842105263,73.8916666666667,22521.044921875,29135.708984375,57.7185190115629,505900.7932672,72.6688312073745,100,53.6962105263158,19840197009.5435,0.165940538432219,11753413955.6547,0.229435786384746,0.818561855557729,1.38263855566832,53.6962105263158,Mixed Works,272343.260375509,1.34855723203139,1.10387751017741,TRUE,1.2262173711044
58,59,152,6.13091538698703,3.81646825250236,0.0837476501498449,0.78752532245276,77530.3822597034,107743.157894737,123.983333333333,CMR,CMR,0,0,107743.157894737,123.983333333333,23791.294921875,26562.73828125,42.4686626837343,496391.123090446,52.1407942493686,100,64.6458947368421,19853157585.218,0.231373772372812,11740838422.6484,0.122195576630424,0.312668548356844,0.528130631995448,64.6458947368421,Upgrade,420277.817549911,1.01207772330903,0.316444872571335,FALSE,0.664261297940184
63,64,53,33.0665250491806,21.6905272440609,0.507940714233251,1.51938855743983,52147.1575112075,68728.9473684211,96.1333333333334,COG,COG,0,0,68728.9473684211,96.1333333333334,17094.830078125,145634.953125,380.367355164252,573808.300634764,42.8960143076137,100,41.2373684210526,19901404312.7889,0.474953956718904,11803535292.0899,0.656854857193157,0.818767782473081,1.38298638826144,41.2373684210526,Upgrade,485824.3612041,2.81746439369981,2.30684907382646,TRUE,2.56215673376314
56,65,24,0.734912696677844,0.530689888251203,0.0113734962059521,-0.133764249491364,123668.458954057,170955.263157895,193.416666666667,CMR,CMR,0,0,170955.263157895,193.416666666667,16056.337890625,42700.25,43.5821183980023,474531.549984896,53.0322229529014,100,102.573157894737,19886954792.2481,0.402003581548605,11741006485.6944,0.123628765688011,0.182067509106868,0.307531503106928,102.573157894737,Upgrade,401770.045653879,1.15929990181599,0.211070845431473,FALSE,0.68518537362373
56,66,18,26.3151741619441,16.5190603137615,0.394096154053085,1.42020624865772,81481.1532927256,113087.368421053,86.375,CMR,CMR,0,0,113087.368421053,86.375,15159.12890625,27965.591796875,44.6383586048251,472207.427513081,78.5556249523955,100,67.8524210526316,19837008233.9506,0.149841569945375,11738047675.2516,0.0983969562413867,0.388769503040235,0.656673286840612,67.8524210526316,Mixed Works,254204.998477874,1.03242862612358,0.401376763902575,FALSE,0.716902695013076
49,67,16,3.04612585363248,2.08066547025167,0.0485739000743228,0.483747842666794,27281.8513185129,30927.8947368421,23.4416666666667,NGA,NGA,0,0,30927.8947368421,23.4416666666667,39298.0546875,92628.21875,443.631388912781,717110.00616147,79.161337399667,100,18.5567368421053,19808359130.0622,0.00520266161279093,11726754321.4876,0.00209076978581191,0.237915904499214,0.401865418398859,18.5567368421053,Mixed Works,386044.21998359,0.0863105877051705,0.0205346615417344,FALSE,0.0534226246234524
49,68,25,13.4315124393199,9.42570372318012,0.224978478197954,1.12812491863058,289383.804027999,354762.631578947,404.233333333333,NGA,NGA,0,0,354762.631578947,404.233333333333,30612.66015625,642635.8125,267.344659671815,597249.620953869,52.6571070208712,100,212.857578947368,19840351870.9235,0.166722377230055,11730281333.327,0.032168022914858,0.114228195206571,0.19294364349466,212.857578947368,Upgrade,505671.345740943,0.18408295981881,0.0210274642683864,FALSE,0.102555212043598
53,67,15,0.812032679394638,0.564568096680889,0.0125821731655352,-0.0904264926859447,134211.351680702,161385.263157895,144.116666666667,NGA,NGA,0,0,161385.263157895,144.116666666667,55943.1484375,230669.25,227.588145379405,633370.813126432,67.1894237733805,100,96.8311578947369,19808708972.0542,0.00696888662317097,11726536345.556,0.000231939260397773,0.0197039686836894,0.0332821113241525,96.8311578947369,Mixed Works,340964.621066395,0.0250851159572184,0.000494276339247749,FALSE,0.0127896961482331
51,66,12,0.161147674694085,0.100907701715802,0.00207633271437322,-0.7927759568275,72520.3410143645,119941.052631579,132.416666666667,CMR,CMR,0,0,119941.052631579,132.416666666667,14404.2548828125,16371.1279296875,24.3300767387294,446413.019024122,54.3471100659137,100,71.9646315789474,19851330996.0502,0.222151987837016,11739625081.5086,0.111848583125229,0.298073332372527,0.503477750589781,71.9646315789474,Upgrade,377963.022773756,0.970641690736132,0.289322403297423,FALSE,0.629982047016778
52,64,43.3333333333333,34.822433372817,22.0763980012807,0.528687506096769,1.54185911610531,84906.169361234,138608.421052632,141.908333333333,COG,COG,0,0,138608.421052632,141.908333333333,52488.1484375,5398.39892578125,8.46333547072883,479490.451858034,58.6047701907891,100,83.165052631579,19836483649.5509,0.1471931340574,11735462990.7502,0.0763555757336221,0.307111474664816,0.518744139953202,83.165052631579,Upgrade,405968.582573135,0.518121265702608,0.159120985965129,FALSE,0.338621125833869
64,69,48.6,21.9115170458827,15.2004391979264,0.343310779035342,1.34067244701974,63179.3906792136,111353.684210526,107.141666666667,COG,COG,0,0,111353.684210526,107.141666666667,15426.9462890625,5325.875,10.725415539286,421578.398555487,62.3587560329618,100,66.8122105263158,19832202602.8897,0.125579686110799,11745716160.6862,0.163791400046942,0.772172875090989,1.30428260429341,66.8122105263158,Mixed Works,226949.704555704,0.984262837595841,0.760021065151596,FALSE,0.872141951373718
54,70,193,47.4275558157121,32.2924347122876,0.753178066418385,1.67603074381483,19534.8663207442,25437.8947368421,21.7083333333333,CMR,CMR,0,0,25437.8947368421,21.7083333333333,69205.90625,984.409851074219,6.39121055779916,541800.309878183,70.3081927467421,100,15.2627368421053,19814482959.7264,0.0361196508802841,11732301291.8762,0.049393597242875,0.809598979220457,1.36749929855597,15.2627368421053,Mixed Works,291669.166817755,0.964268020918778,0.780670405430772,FALSE,0.872469213174775
67,71,3,2.60852811616961,1.79367001027978,0.0422665250494486,0.416395522151553,151464.769734084,207542.105263158,183.558333333333,NGA,NGA,0,0,207542.105263158,183.558333333333,68927.703125,503048.84375,393.336628461424,680244.148998474,67.8396131064029,100,124.525263157895,19821081808.2088,0.0694348374380871,11729906448.6091,0.0289711233670387,0.24701922344502,0.41724189810153,124.525263157895,Mixed Works,366198.100210845,0.180959349048346,0.0447004378770387,FALSE,0.112829893462692
59,65,185,31.0904708892201,23.1728625842162,0.499516005520798,1.49262729981872,26230.9828756673,32356.8421052632,27.4166666666667,CMR,CMR,0,0,32356.8421052632,27.4166666666667,38903.1640625,16050.60546875,76.7065210576965,617544.590257045,70.81132618781,100,19.4141052631579,19842103077.1773,0.175563580843341,11746903094.6138,0.173913201110776,0.586463460120528,0.990599532519004,19.4141052631579,Mixed Works,332444.837755043,3.23276856194657,1.89590063660805,TRUE,2.56433459927731
61,70,291,71.2615099285008,48.500093474054,1.13091095706086,1.85285502018548,113128.049390231,206331.052631579,151.75,CMR,CMR,0,0,206331.052631579,151.75,30727.703125,22261.90234375,22.0179583108697,484940.150330133,81.580646839504,100,123.798631578947,19831927502.5864,0.124190804709734,11744837545.6039,0.15629884560262,0.745090744998065,1.25853798892705,123.798631578947,Resurfacing,114769.168911465,1.03878463587072,0.773988818233462,FALSE,0.906386727052093
62,70,1,0.0801174699551098,0.0409609370816921,0.000762571622185164,-1.09627277383033,158248.000477988,257927.368421053,412.308333333333,CMR,CMR,0,0,257927.368421053,412.308333333333,20151.888671875,41519.890625,27.7272336363843,469766.147474599,37.534148243256,100,154.756421052632,19818283556.4707,0.0553074818942179,11735732628.9266,0.078654965714553,0.841947670999671,1.42213970010405,154.756421052632,Upgrade,397735.33819516,0.106786950979914,0.089909024670695,FALSE,0.0983479878253047
52,72,4,0.575732120105055,0.386904973032126,0.00886690342453664,-0.23977954057222,31861.3367211204,35803.1578947369,37.7916666666667,COG,COG,0,0,35803.1578947369,37.7916666666667,15023.2685546875,2488.96337890625,10.6508279025484,468849.335316548,56.8429408692625,100,21.4818947368421,19810872865.2045,0.0178935963180749,11728394821.0488,0.0160804366221345,0.532038476283106,0.898669911642704,21.4818947368421,Upgrade,396959.103901344,0.249377026380915,0.132678173135714,FALSE,0.191027599758314
52,69,32,7.64227646105192,5.23873876742433,0.123282918773524,0.88322274433611,58322.78936566,69791.5789473684,57.8166666666667,COG,COG,0,0,69791.5789473684,57.8166666666667,29729.9609375,3625.46411132813,8.53394387445606,448157.164706876,72.4271214213106,100,41.8749473684211,19816170912.3836,0.0446415100842756,11730701746.8536,0.0357531778940601,0.474153119803646,0.800895351133152,41.8749473684211,Mixed Works,241257.940333868,0.525146099766029,0.248999661556779,FALSE,0.387072880661404
72,73,1,0.077889826289798,0.0446086930411763,0.000979352140827902,-1.10851926472469,89144.8683574757,106385.789473684,102.7,COG,COG,0,0,106385.789473684,102.7,14672.28515625,18309.529296875,28.0428830352311,452633.778577386,62.1533336749859,100,63.8314736842105,19813644527.9109,0.0318867135091105,11730401551.1937,0.0331932032578974,0.61628591927705,1.04097285687387,63.8314736842105,Mixed Works,243667.850800826,0.243642929818891,0.150153706978789,FALSE,0.19689831839884
72,74,6.11111111111111,0.798871267815931,0.52740559186737,0.0120343123576678,-0.0975231983850029,225085.303745837,323557.368421053,277.783333333333,COG,GAB,2297986.25,7923.99975,2621543.61842105,8201.78308333333,15854.1220703125,35890.74609375,20.1364520258932,444686.191935023,69.8869938390706,100,194.134421052632,19820906446.7828,0.0685495013615478,11726568707.3151,0.000507910214198049,0.00438657426453649,0.00740939327215815,8118.13417105263,Mixed Works,239389.399991687,0.175296803243499,0.000768952445763447,FALSE,0.088032877844631
53,61,19.6,0.874741291800258,0.596094489656948,0.0132226837332866,-0.0581203722996658,194198.693448629,307846.842105263,915.908333333333,NGA,CMR,1944034.6875,7592.57175,2251881.52960526,8508.48008333333,44868.0625,84739.9296875,47.0676319183663,540255.022193441,20.16665844615,100,184.708105263158,19909467780.588,0.51566347365104,11737583847.3616,0.0944415771577001,0.108427564054003,0.183145756842205,7777.27985526316,Upgrade,457415.918790446,0.725347801706303,0.0786476952309407,FALSE,0.401997748468622
61,75,232,68.6008200355931,46.5531427839799,1.0839851332949,1.8363293071762,51248.5594040215,73108.4210526316,82.675,CMR,CMR,0,0,73108.4210526316,82.675,23918.337890625,40957.83203125,95.70262543999,531641.439430044,53.0572151576401,100,43.8650526315789,19843159390.7303,0.180896523882801,11750641359.9358,0.205791957824109,0.673505299077084,1.13762251151624,43.8650526315789,Upgrade,450123.085384104,1.0888233780549,0.73332831487899,FALSE,0.911075846466947
69,73,62,17.536321834333,12.3746586130132,0.283002247841189,1.24393850724179,42514.5420593656,54297.3684210526,43.2416666666667,COG,COG,0,0,54297.3684210526,43.2416666666667,19972.31640625,6468.421875,20.2302191934599,457352.856795017,75.340345467639,100,32.5784210526316,19818238920.2213,0.0550821297014892,11735140794.9692,0.0736079909494647,0.791146808471693,1.33633160788034,32.5784210526316,Mixed Works,246208.287907984,0.816122179685266,0.64567245778096,FALSE,0.730897318733113
66,76,30,26.4763218366381,16.6199680154773,0.396172486767458,1.42285765157565,382294.230063092,529598.947368421,445.1,CMR,COG,2367087.8125,10268.49975,2896686.75986842,10713.59975,6753.7607421875,29158.412109375,9.06938999900288,376885.650387756,71.3905568234223,100,317.759368421053,19910184657.6469,0.519282725255121,11728430467.7584,0.0163844206052755,0.0186797066869905,0.0315520232205411,10586.2591184211,Mixed Works,202890.108458742,0.957242108708734,0.0178810018191154,FALSE,0.487561555263925
40,74,39,0.322683375312576,0.184972645930777,0.00411445995218006,-0.491223408925182,99059.6407829135,133402.631578947,105.966666666667,GAB,GAB,0,0,133402.631578947,105.966666666667,21457.046875,39054.98828125,52.1508143060272,498730.111881001,75.5346765782023,100,80.0415789473684,19810527675.2444,0.016150857725461,11728894226.0871,0.0203392064913599,0.745557689431814,1.25932670803583,80.0415789473684,Mixed Works,268483.043562605,0.0893182569439882,0.0665919132712369,FALSE,0.0779550851076126
57,77,12,2.89778889883747,1.55492022186933,0.0364954086259322,0.462066744347947,261323.937395799,424719.473684211,379.533333333333,GAB,GAB,0,0,424719.473684211,379.533333333333,22075.828125,38890.12890625,16.0467118436492,454326.789886604,67.1434263684858,100,254.831684210526,19825211998.6897,0.0902866673827996,11729050687.5869,0.0216734611948599,0.142117477157262,0.24005162470964,254.831684210526,Mixed Works,244579.255222288,0.172158209619278,0.0244666904230029,FALSE,0.0983124500211407
57,78,2,0.00481781446926344,0.00281305807442765,6.28346260583875e-05,-2.31714992839881,311927.577611133,490764.736842105,448.65,GAB,COG,2297986.25,7923.99975,2788750.98684211,8372.64975,9960.126953125,26385.103515625,9.01974133730191,394705.739211301,65.6321948301044,100,294.458842105263,19814377864.7439,0.0355890645278079,11726583749.1264,0.000636182073132652,0.0105829731470091,0.017875773965218,8218.45859210526,Mixed Works,212483.256275417,0.0675996452260322,0.000715405230174441,FALSE,0.0341575252281033
73,79,63,17.6142116606228,12.4192673060544,0.283981599982017,1.24586321072459,143502.714426053,173117.894736842,116.358333333333,COG,COG,0,0,173117.894736842,116.358333333333,17053.466796875,35191.04296875,33.4415749373266,467604.228566499,89.2679826760197,100,103.870736842105,19816847464.2756,0.0480571745835601,11733264916.8834,0.0576110897217541,0.7097259681282,1.19880309695656,103.870736842105,Resurfacing,110666.334094071,0.496851556741206,0.352628452124156,FALSE,0.424740004432681
75,80,200,63.9659785848484,43.3338633057184,1.00982495780653,1.80594904833664,98843.4359567258,160541.052631579,251.925,CMR,CMR,0,0,160541.052631579,251.925,45426.5,65634.4765625,75.1185219443658,562616.734524891,38.2354397455383,100,96.3246315789474,19990796313.9091,0.926261666239192,11820392186.3339,0.800605175659763,0.511714286405348,0.864340180362187,96.3246315789474,Upgrade,476348.835231074,2.39910018427125,1.2276538388093,TRUE,1.81337701154028
68,81,7,12.3445322099282,8.6631737122099,0.20795406722057,1.09147463720063,89667.2484965583,114635.263157895,108.191666666667,NGA,NGA,0,0,114635.263157895,108.191666666667,16560.978515625,706890.4375,881.114877810724,613859.257555068,63.5734340858694,100,68.7811578947369,19813076714.0167,0.0290200276220176,11727005527.6771,0.00423297755061114,0.0863556949304805,0.145864008323671,68.7811578947369,Mixed Works,330460.900317144,0.151734876120713,0.0131031706725946,FALSE,0.082419023396654
71,82,4,2.72437882851812,1.87529861835122,0.0439143304328558,0.435267496668022,43695.0800095747,49611.0526315789,70.9833333333333,NGA,NGA,0,0,49611.0526315789,70.9833333333333,117842.96875,169469.46875,542.467655507941,832199.502285859,41.9346770306843,100,29.7666315789474,19815101503.3541,0.03924245274598,11728582652.5439,0.0176822048267855,0.266761476618979,0.450588676025019,29.7666315789474,Upgrade,642048.705320755,0.24402573782048,0.0650966661540272,FALSE,0.154561201987254
71,83,1,0.115850712348515,0.0816286080714348,0.00164780538340716,-0.936101291454685,115275.454645904,147477.894736842,253.633333333333,NGA,CMR,1944034.6875,7592.57175,2091512.58223684,7846.20508333333,146370.078125,420262.53125,460.749568278323,754636.282363634,34.8876607341721,100,88.4867368421053,19852705541.7285,0.229091569163353,11731380520.6743,0.0415415486032522,0.107353551151486,0.181331634136353,7681.05848684211,Upgrade,638925.385734544,0.481568355058253,0.0516980730376829,FALSE,0.266633214047968
